id_moi;ten_mike;giu;ly_do;width_m;n_xsec;us_node;ds_node;ch_start;ch_end;co_survey2020;so_doan
1766;Mk_E7;bo;o_tru_w=10619;10619;5;;;0;20700;no;1
1767;Mk_E8;bo;o_tru_w=9658;9658;6;;;0;32414;no;1
1768;Mkampoul_N;bo;ngoai_lien_thong;7110;4;;;0;12000;no;1
1769;Mkampoul_s;bo;ngoai_lien_thong;5406;7;;;0;18864;no;1
1770;Mo Cay;GIU;co_mat_cat_mike;145;21;841;1080;0;15614;no;1
1771;MocKeo;bo;ngoai_lien_thong;27;2;;;0;3119;no;1
1772;MocKeoLon;bo;ngoai_lien_thong;38;1;;;0;5112;no;1
1773;Moi;GIU;co_mat_cat_mike;60;4;2796;2485;0;11300;no;1
1774;MoiQLPH;GIU;co_mat_cat_mike;20;4;2156;2863;0;5400;no;1
1775;Mot Ngan;GIU;co_mat_cat_mike;20;2;2807;2000;0;4854;no;1
1776;MotNgan_1;GIU;co_mat_cat_mike;30;3;1743;1755;0;4260;no;1
1777;MotNgan_2;GIU;co_mat_cat_mike;30;3;1755;2807;0;5527;no;1
1778;Muoi Chau Phu;GIU;co_mat_cat_mike;20;4;102;1919;0;21000;no;1
1779;Muoi Thuoc;GIU;co_mat_cat_mike;23;6;1978;1978;0;6174;no;2
1780;MuoiThuoc;GIU;co_mat_cat_mike;23;6;1768;2824;0;3472;no;1
1781;Muong Dieu;GIU;co_mat_cat_mike;20;3;908;2074;0;7630;no;1
1782;Muong Khai;GIU;co_mat_cat_mike;96;29;1879;1879;0;20792;no;2
1783;Muong Lo2;GIU;co_mat_cat_mike;20;5;2327;2382;0;17585;no;3
1784;MuongDaoR;GIU;co_mat_cat_mike;20;4;248;2324;0;15358;no;1
1785;MuongLon;bo;ngoai_lien_thong;88;4;;;0;4241;no;1
1786;Muong_So_5;GIU;co_mat_cat_mike;60;2;2601;2512;0;5830;no;1
1787;My Hoi;GIU;co_mat_cat_mike;20;3;404;2075;0;9000;no;1
1788;My Hung;GIU;co_mat_cat_mike;20;5;2355;2486;0;9500;no;2
1789;My Long BK;GIU;co_mat_cat_mike;64;7;2025;2591;0;23000;no;1
1790;My Thai;GIU;co_mat_cat_mike;117;15;1919;2246;0;34888;no;1
1791;My Thanh;GIU;co_mat_cat_mike;388;15;;2065;0;25972;no;1
1792;My Thuan;GIU;co_mat_cat_mike;20;4;2351;530;0;12234;no;1
1793;NDThongLuu;GIU;co_mat_cat_mike;20;4;2695;2695;0;7606;no;2
1794;NGAHAU;GIU;co_mat_cat_mike;47;4;2728;2417;0;18917;no;1
1795;NGBXau;GIU;co_mat_cat_mike;20;5;;2051;0;14000;no;1
1796;NNLon;GIU;co_mat_cat_mike;20;2;12;2367;0;4298;no;1
1797;NTL 10000;GIU;co_mat_cat_mike;20;2;1388;1794;0;4000;no;1
1798;NTL 11000;GIU;co_mat_cat_mike;20;2;1525;1387;0;5550;no;1
1799;NTL 12000;GIU;co_mat_cat_mike;20;2;1526;1386;0;5802;no;1
1800;NTL 13000;GIU;co_mat_cat_mike;20;2;1528;1384;0;5932;no;1
1801;NTL 14000;GIU;co_mat_cat_mike;20;2;204;1383;0;5474;no;1
1802;NTL 3000;GIU;co_mat_cat_mike;20;4;1517;1786;0;9750;no;2
1803;NTL 5000;GIU;co_mat_cat_mike;20;3;1519;1788;0;10000;no;2
1804;NTL 7000;GIU;co_mat_cat_mike;20;7;1521;1790;0;17799;no;2
1805;NTL 8000;GIU;co_mat_cat_mike;20;3;1522;1791;0;9920;no;2
1806;NTL 9000;GIU;co_mat_cat_mike;20;3;1523;1793;0;9310;no;2
1807;Nam Hang;bo;ngoai_lien_thong;65;5;;;0;10968;no;2
1808;NamThon;GIU;co_survey2020;296;12;642;2591;0;16755;no;1
1809;Nang Huy;GIU;co_mat_cat_mike;20;1;2516;2182;0;2000;no;1
1810;Nang Mau;GIU;co_mat_cat_mike;86;28;132;564;0;54296;no;1
1811;Nang Mau 2;GIU;co_mat_cat_mike;62;7;708;2809;0;30205;no;1
1812;Nang Muoi;GIU;co_mat_cat_mike;20;3;217;2129;0;6850;no;1
1813;Nang RenNho;GIU;co_mat_cat_mike;20;4;1259;1280;0;7000;no;3
1814;NangChang_1;GIU;co_mat_cat_mike;30;2;;1827;0;1958;no;1
1815;NangChang_2;GIU;co_mat_cat_mike;30;1;1827;2822;0;2330;no;1
1816;NangGu;GIU;co_mat_cat_mike;604;2;104;1116;0;10049;no;1
1817;Nchang Re;GIU;co_mat_cat_mike;20;3;619;1261;0;8224;no;1
1818;Nga Bat;GIU;co_mat_cat_mike;20;1;1981;1029;0;3023;no;1
1819;Ngang;GIU;co_mat_cat_mike;14;7;1492;2145;8200;16000;no;1
1820;Nguyen Tan Thanh;GIU;co_mat_cat_mike;91;5;2026;2593;0;18890;no;1
1821;Nguyen Van Tiep1;GIU;co_mat_cat_mike;75;4;2566;2147;0;32306;no;1
1822;Nguyen Van Tiep2;GIU;co_mat_cat_mike;74;8;2147;2769;0;60450;no;1
1823;Nha Man TT;GIU;co_mat_cat_mike;70;2;1878;125;0;26700;no;1
1824;Nha Nuoc;GIU;co_mat_cat_mike;20;4;1989;2870;0;12650;no;3
1825;Nha Tho;GIU;co_mat_cat_mike;43;6;1494;447;0;16500;no;3
1826;NhaSi1;GIU;co_mat_cat_mike;60;2;496;1709;0;1095;no;1
1827;NhaSi2;GIU;co_mat_cat_mike;56;2;1709;1729;0;2455;no;1
1828;NhaSi3;GIU;co_mat_cat_mike;58;1;2438;1660;0;1796;no;1
1829;NhaTho;GIU;co_mat_cat_mike;43;6;1765;2821;0;3979;no;1
1830;Nhan Dan;GIU;co_mat_cat_mike;20;3;472;1353;0;3471;no;1
1831;Nhat Tao;GIU;co_mat_cat_mike;20;3;569;1895;0;6670;no;2
1832;Nhi Tho;GIU;co_mat_cat_mike;20;3;932;2790;0;6700;no;1
1833;Nhocanal;GIU;co_mat_cat_mike;32;3;226;1813;0;6300;no;1
1834;Nhu_Gia;GIU;co_mat_cat_mike;185;19;2149;;0;57425;no;1
1835;Ninh Phuoc;GIU;co_mat_cat_mike;42;4;2484;2668;0;16700;no;1
1836;No 1;GIU;co_mat_cat_mike;97;4;529;1115;0;26615;no;1
1837;No.10000;GIU;co_mat_cat_mike;20;1;1364;1792;0;3977;no;1
1838;No.3000;GIU;co_mat_cat_mike;20;8;1516;1785;0;28417;no;6
1839;No.5000;GIU;co_mat_cat_mike;20;8;1518;1787;0;27040;no;6
1840;No2_Br;bo;ngoai_lien_thong;320;4;;;0;1000;no;1
1841;No2_Br_Dw;bo;ngoai_lien_thong;5020;2;;;0;1000;no;1
1842;No2_Br_Up;bo;ngoai_lien_thong;5020;2;;;0;1000;no;1
1843;Noc Nang;GIU;co_mat_cat_mike;20;4;462;2681;0;7090;no;1
1844;Noi Tra Liem;GIU;co_mat_cat_mike;20;2;1915;;0;6035;no;1
1845;Noi_OD_QT;GIU;co_mat_cat_mike;21;2;1774;850;0;2800;no;1
1846;Nong Truong;GIU;co_mat_cat_mike;77;13;2799;2261;0;24800;no;1
1847;Nuoc Man;GIU;co_mat_cat_mike;68;7;2547;494;0;11400;no;1
1848;Nuoc Mang;GIU;co_mat_cat_mike;370;2;692;2733;0;2200;no;1
1849;Nuoc Nan;GIU;co_mat_cat_mike;20;3;2531;192;0;2000;no;1
1850;NuocTrong;GIU;co_mat_cat_mike;141;14;559;2850;0;25886;no;1
1851;O Mon;GIU;co_mat_cat_mike;106;53;120;505;0;51356;no;1
1852;OMonCanal;GIU;co_mat_cat_mike;30;1;2095;1743;0;4261;no;1
1853;O_LH_TTB;GIU;co_mat_cat_mike;19;2;1823;2941;0;2600;no;1
1854;Ong Chuong;GIU;co_mat_cat_mike;137;9;2788;1118;0;20781;no;1
1855;Ong Doc;GIU;co_mat_cat_mike;236;24;2627;;0;38134;no;1
1856;Ong Hoach;GIU;co_mat_cat_mike;20;3;;2377;0;4252;no;1
1857;Ong Huong;GIU;co_mat_cat_mike;20;1;448;218;0;2559;no;1
1858;Ong Phu;GIU;co_mat_cat_mike;105;2;1883;117;0;12600;no;1
1859;Ong Ro;GIU;co_mat_cat_mike;20;4;1236;2180;0;7001;no;1
1860;Ong Tuong;GIU;co_mat_cat_mike;20;2;2697;401;0;3898;no;1
1861;OngHai;GIU;co_mat_cat_mike;30;2;2296;2819;0;3144;no;1
1862;OngHao;GIU;co_mat_cat_mike;118;1;1754;1942;0;3944;no;1
1863;OngQuang;GIU;co_mat_cat_mike;30;2;183;2825;0;2309;no;1
1864;Ongxayriver;GIU;co_mat_cat_mike;58;4;5;2397;0;11492;no;1
1865;PL12_13;GIU;co_mat_cat_mike;42;2;12;2073;0;16321;no;1
1866;PL16_Pl30;GIU;co_mat_cat_mike;64;2;566;2845;0;8904;no;1
1867;PS-CS 1;GIU;co_mat_cat_mike;20;4;2076;2076;0;4970;no;2
1868;PTN 1000;GIU;co_mat_cat_mike;20;4;1541;1784;0;20754;no;4
1869;PTN 3000;GIU;co_mat_cat_mike;20;5;1539;1517;0;11115;no;2
1870;PTN 5000;GIU;co_mat_cat_mike;20;5;1537;1519;0;11641;no;2
1871;PTN 7000;GIU;co_mat_cat_mike;20;5;1535;1521;0;12413;no;2
1872;PTTTran;GIU;co_mat_cat_mike;20;8;915;2052;0;18000;no;1
1873;Phu Duc;GIU;co_mat_cat_mike;60;5;1135;42;0;20000;no;3
1874;Phu No;GIU;co_mat_cat_mike;20;3;963;2072;0;9137;no;1
1875;Phu Thanh;GIU;co_mat_cat_mike;30;7;946;40;0;23000;no;3
1876;Phung Thot;GIU;co_mat_cat_mike;53;5;47;47;0;12200;no;2
1877;Phuoc Xuyen;GIU;co_mat_cat_mike;93;25;2272;641;54200;75000;no;1
1878;Phuoc Xuyen2;GIU;co_mat_cat_mike;79;7;1144;2272;0;54033;no;1
1879;PrekBanam;bo;co_lap_khong_noi_truc;2278;7;;;0;9900;no;1
1880;PrekTrabaek;bo;o_tru_w=9434;9434;10;;;0;44495;no;1
1881;Quan Lo PH;GIU;co_mat_cat_mike;107;13;2837;2479;0;82197;no;1
1882;Quang Dai;GIU;co_mat_cat_mike;31;4;1495;1495;0;12000;no;2
1883;QuocPhong1;GIU;co_mat_cat_mike;56;6;34;2214;0;7957;no;1
1884;QuocPhong10;GIU;co_mat_cat_mike;76;1;2227;2225;0;2128;no;1
1885;QuocPhong11_1;GIU;co_mat_cat_mike;70;2;2225;2224;0;1931;no;1
1886;QuocPhong11_2;GIU;co_mat_cat_mike;99;2;2224;2802;0;3002;no;1
1887;QuocPhong12_1;GIU;co_mat_cat_mike;57;1;2802;1418;0;1760;no;1
1888;QuocPhong12_2;GIU;co_mat_cat_mike;51;3;1418;1863;0;3446;no;1
1889;QuocPhong13;GIU;co_mat_cat_mike;50;5;1863;422;0;4754;no;1
1890;QuocPhong14;GIU;co_mat_cat_mike;59;3;422;33;0;2892;no;1
1891;QuocPhong15;GIU;co_mat_cat_mike;58;6;33;1217;0;6048;no;1
1892;QuocPhong16;GIU;co_mat_cat_mike;49;3;1217;2615;0;3760;no;1
1893;QuocPhong2;GIU;co_mat_cat_mike;50;3;2214;1637;0;2833;no;1
1894;QuocPhong3;GIU;co_mat_cat_mike;64;2;1637;1636;0;2666;no;1
1895;QuocPhong4_1;GIU;co_mat_cat_mike;65;1;1636;1475;0;2608;no;1
1896;QuocPhong4_2;GIU;co_mat_cat_mike;71;1;1475;1639;0;1309;no;1
1897;QuocPhong5;GIU;co_mat_cat_mike;71;1;1639;1640;0;1293;no;1
1898;QuocPhong6;GIU;co_mat_cat_mike;66;2;1640;2231;0;2060;no;1
1899;QuocPhong7;GIU;co_mat_cat_mike;62;6;2231;2232;0;3052;no;1
1900;QuocPhong8;GIU;co_mat_cat_mike;60;3;2232;1420;0;1617;no;1
1901;QuocPhong9;GIU;co_mat_cat_mike;65;1;1420;2227;0;2476;no;1
1902;R-BPhuoc;GIU;co_mat_cat_mike;28;3;2778;1530;0;3400;no;1
1903;R. BEN NGHE;bo;ngoai_lien_thong;106;6;;;0;8880;no;1
1904;R. BEN NGHE1;bo;ngoai_lien_thong;168;4;;;0;4121;no;1
1905;R. Ba Keo;GIU;co_mat_cat_mike;142;2;1195;2121;0;5087;no;1
1906;R. Ba Tinh;GIU;co_mat_cat_mike;20;1;;1569;0;3240;no;1
1907;R. DIA;bo;ngoai_lien_thong;193;9;;;0;9505;no;1
1908;R. DONG TRANH 1;bo;ngoai_lien_thong;775;3;;;0;13652;no;1
1909;R. GIONG;bo;ngoai_lien_thong;204;7;;;0;11643;no;1
1910;R. Ky Hon;GIU;co_mat_cat_mike;29;3;809;1006;0;3192;no;1
1911;R. Nga Bat;GIU;co_mat_cat_mike;15;3;537;2208;0;3974;no;1
1912;R. O Huong;GIU;co_mat_cat_mike;20;3;689;220;0;4617;no;1
1913;R. Sao Luoi;GIU;co_mat_cat_mike;20;1;;1606;0;4310;no;1
1914;R. Soc Tram;GIU;co_mat_cat_mike;15;4;487;1817;0;3775;no;1
1915;R. TOM 2;bo;ngoai_lien_thong;128;5;;;0;5068;no;1
1916;R. Ta Nien;GIU;co_mat_cat_mike;33;4;483;2235;0;1151;no;1
1917;R. Ta Nien1;GIU;co_mat_cat_mike;30;1;2235;2449;0;2640;no;1
1918;R. Thu Nhat;GIU;co_mat_cat_mike;60;9;651;;0;11222;no;1
1919;R. Thuong Luong;GIU;co_mat_cat_mike;64;3;2193;;0;700;no;1
1920;R. Thuong Luong1;GIU;co_mat_cat_mike;64;2;2193;1589;0;2870;no;1
1921;R.BaGoc;bo;ngoai_lien_thong;74;4;;;0;5039;no;1
1922;R.BaQuan;bo;ngoai_lien_thong;189;2;;;0;2518;no;1
1923;R.CSauHy;GIU;co_mat_cat_mike;20;3;2878;2160;0;2198;no;1
1924;R.CaiNhum;GIU;co_mat_cat_mike;15;2;2179;1437;0;3179;no;1
1925;R.CaiSu;GIU;co_mat_cat_mike;101;2;475;1017;0;10146;no;1
1926;R.CauGia;bo;ngoai_lien_thong;83;4;;;0;8303;no;1
1927;R.CayGo;GIU;co_mat_cat_mike;18;4;2196;1595;0;1610;no;1
1928;R.CayT;GIU;co_mat_cat_mike;20;2;1014;2220;0;6096;no;1
1929;R.Dinh;GIU;co_mat_cat_mike;10;2;;1444;0;2649;no;1
1930;R.Gia;GIU;co_mat_cat_mike;80;6;2949;2465;0;5000;no;1
1931;R.GoGua;GIU;co_mat_cat_mike;80;9;988;420;0;7300;no;1
1932;R.Hocdung;GIU;co_mat_cat_mike;21;2;1815;985;0;5000;no;1
1933;R.HungNhon;bo;ngoai_lien_thong;64;3;;;0;3229;no;1
1934;R.LungNgang_1;GIU;co_mat_cat_mike;10;1;1060;1474;0;9269;no;1
1935;R.LungNgang_2;GIU;co_mat_cat_mike;10;1;1425;1060;0;3354;no;1
1936;R.Ngua;bo;ngoai_lien_thong;70;2;;;0;2020;no;1
1937;R.NhanhCanGiuoc2;bo;ngoai_lien_thong;124;9;;;0;17162;no;1
1938;R.NhanhCanGiuoc5;bo;ngoai_lien_thong;86;9;;;0;13575;no;1
1939;R.NhanhCanGiuoc5_1;bo;ngoai_lien_thong;96;1;;;0;84;no;1
1940;R.NhanhCanGiuoc5_2;bo;ngoai_lien_thong;96;1;;;0;152;no;1
1941;R.NhanhCanGiuoc5_3;bo;ngoai_lien_thong;96;1;;;0;71;no;1
1942;R.PHUOC KIENG;bo;ngoai_lien_thong;202;8;;;0;8615;no;1
1943;R.TamTrieu_1;GIU;co_mat_cat_mike;255;1;1451;477;0;8972;no;1
1944;R.TamTrieu_2;GIU;co_mat_cat_mike;255;2;2215;1451;0;5762;no;1
1945;R.ThonThanhLA;GIU;co_mat_cat_mike;50;3;2768;2936;0;3200;no;1
1946;R.Thu10_1;GIU;co_mat_cat_mike;19;5;;1586;0;5470;no;1
1947;R.Thu10_2;GIU;co_mat_cat_mike;10;2;1586;2226;0;5090;no;1
1948;R.XeoDoi1;GIU;co_mat_cat_mike;63;3;2194;;0;969;no;1
1949;R.XeoDoi2;GIU;co_mat_cat_mike;63;3;1591;2194;0;2400;no;1
1950;RACHMONGHOA;GIU;co_mat_cat_mike;10;3;548;1329;0;9750;no;1
1951;RACHRUONG1;GIU;co_mat_cat_mike;44;3;424;2119;0;9218;no;1
1952;RACHTHUCHIN1;GIU;co_mat_cat_mike;63;6;;1585;0;6000;no;1
1953;RACHTHUCHIN2;GIU;co_mat_cat_mike;56;4;1585;661;0;6708;no;1
1954;RACHTHUTAM1;GIU;co_mat_cat_mike;23;5;;1584;0;7168;no;1
1955;RACHTHUTAM2;GIU;co_mat_cat_mike;10;3;1584;659;0;6768;no;1
1956;RACHTRAQUAN;bo;ngoai_lien_thong;10;3;;;0;3812;no;1
1957;RACHXEODUOC;GIU;co_mat_cat_mike;10;3;1664;1219;0;5340;no;1
1958;RACHXEOVET;GIU;co_mat_cat_mike;65;6;;1581;0;5690;no;1
1959;RXEOQUAO;GIU;co_mat_cat_mike;75;9;;1583;0;7938;no;1
1960;R_CTTG2;GIU;co_mat_cat_mike;20;2;852;1773;0;5000;no;1
1961;R_CTTG3;GIU;co_mat_cat_mike;20;2;853;1621;0;5200;no;1
1962;R_Soi;GIU;co_mat_cat_mike;31;3;2278;799;0;1500;no;1
1963;R_Tram;GIU;co_mat_cat_mike;21;4;978;2276;0;2000;no;1
1964;Rach Ban;GIU;co_mat_cat_mike;48;4;1245;2117;0;6763;no;1
1965;Rach Ca;GIU;co_mat_cat_mike;20;4;1291;1970;0;3165;no;1
1966;Rach Cai Nhap;GIU;co_mat_cat_mike;127;4;1294;2309;0;5691;no;1
1967;Rach Choc;GIU;co_mat_cat_mike;20;2;635;2339;0;5122;no;1
1968;Rach Coc;bo;ngoai_lien_thong;27;6;;;0;21000;no;2
1969;Rach Gia HT;GIU;co_mat_cat_mike;88;27;484;;0;91258;no;1
1970;Rach Gia LX;GIU;co_mat_cat_mike;133;36;111;2238;0;65537;no;1
1971;Rach Goc;bo;ngoai_lien_thong;48;7;;;0;19000;no;2
1972;Rach Ruong;GIU;co_mat_cat_mike;88;4;2018;647;0;25932;no;1
1973;Rach Sao;GIU;co_mat_cat_mike;75;6;2012;57;0;18200;no;3
1974;Rach Sen;GIU;co_mat_cat_mike;20;2;2137;2054;2;1680;no;1
1975;Rach Sen3;GIU;co_mat_cat_mike;20;2;2135;2057;0;3300;no;1
1976;Rach Tram MB;GIU;co_mat_cat_mike;78;10;2739;2650;0;33000;no;1
1977;RachBaNhien_RachCat;GIU;co_mat_cat_mike;46;2;1120;118;0;6653;no;1
1978;RachDon;GIU;co_mat_cat_mike;36;11;1829;799;0;7800;no;1
1979;RachLa;bo;ngoai_lien_thong;124;5;;;0;11498;no;1
1980;RachNhop;GIU;co_mat_cat_mike;30;1;703;2279;0;2074;no;1
1981;RachNhum;GIU;co_mat_cat_mike;30;3;702;283;0;3798;no;1
1982;RachOngDua_1;GIU;co_mat_cat_mike;30;2;716;1741;0;2980;no;1
1983;RachOngDua_2;GIU;co_mat_cat_mike;30;1;1741;;0;2701;no;1
1984;RachRauDua;GIU;co_mat_cat_mike;20;4;2118;1245;0;8062;no;1
1985;RachSung_RachSoDiaBo;GIU;co_mat_cat_mike;53;2;707;1998;0;10781;no;1
1986;RachTra_1;bo;ngoai_lien_thong;30;1;;;0;3255;no;1
1987;RachTra_2;bo;ngoai_lien_thong;30;1;;;0;4977;no;1
1988;Rach_Ba_Kich;GIU;co_mat_cat_mike;55;2;2084;2283;0;7644;no;1
1989;Rach_Ba_Thanh;GIU;co_mat_cat_mike;86;2;2287;2310;0;13567;no;1
1990;Rach_Bang_Tang;GIU;co_mat_cat_mike;66;2;2522;1122;0;7485;no;1
1991;Rach_Cai_Dam;GIU;co_mat_cat_mike;88;4;606;100;0;20262;no;1
1992;Rach_Cai_Dau;GIU;co_mat_cat_mike;73;3;;131;0;5214;no;1
1993;Rach_Chanh;GIU;co_mat_cat_mike;60;2;120;121;0;5144;no;1
1994;Rach_Duong_Keo2;GIU;co_mat_cat_mike;168;6;2304;;0;27992;no;1
1995;Rach_Ho;GIU;co_mat_cat_mike;42;2;644;648;0;8623;no;1
1996;Rach_Ho_Dia_Sanh;GIU;co_mat_cat_mike;39;2;2128;956;0;10187;no;1
1997;Rach_Lon;GIU;co_mat_cat_mike;21;3;2780;1829;0;1850;no;1
1998;Rach_Nuoc_Duc;GIU;co_mat_cat_mike;72;2;567;1994;0;8730;no;1
1999;Rach_Nuoc_Xoay;GIU;co_mat_cat_mike;57;2;1882;2514;0;7470;no;1
2000;Rach_Sanh_Nhien;GIU;co_mat_cat_mike;33;2;2574;1880;0;9192;no;1
2001;Rach_Tan_Binh;GIU;co_mat_cat_mike;63;2;1885;1884;0;13614;no;1
2002;Rach_Thi_Doi;GIU;co_mat_cat_mike;62;2;1699;2081;0;5899;no;1
2003;Rach_Tra_Nien_Lon;GIU;co_mat_cat_mike;54;2;1771;1752;0;7640;no;1
2004;Rachchiem;GIU;co_mat_cat_mike;86;8;2410;144;0;7367;no;1
2005;Ranh;GIU;co_mat_cat_mike;50;4;1940;1497;0;6887;no;1
2006;Ranh Hat;GIU;co_mat_cat_mike;32;11;1040;2542;0;26900;no;8
2007;RanhHat1;GIU;co_mat_cat_mike;52;2;733;277;0;2341;no;1
2008;RanhHat2;GIU;co_mat_cat_mike;62;4;277;210;0;6992;no;1
2009;RanhTinh;GIU;co_mat_cat_mike;30;2;3;1764;0;5620;no;1
2010;Rau Cau;GIU;co_mat_cat_mike;87;2;2031;122;0;16900;no;1
2011;RauDuaR;GIU;co_mat_cat_mike;20;4;1245;242;0;11910;no;1
2012;Ray;GIU;co_mat_cat_mike;20;3;622;2342;0;8536;no;1
2013;Re;GIU;co_mat_cat_mike;20;3;348;2047;0;10393;no;1
2014;RoGhe;GIU;co_mat_cat_mike;50;3;1315;665;0;4385;no;1
2015;Rung;GIU;co_mat_cat_mike;20;2;631;2034;0;5270;no;1
2016;S. BL K DOI;bo;ngoai_lien_thong;126;26;;;0;31446;no;1
2017;S. Cua Lon-Bo De;GIU;co_mat_cat_mike;550;38;;;0;60117;no;1
2018;S. DM BKY;bo;ngoai_lien_thong;49;12;;;0;20004;no;1
2019;S. Dam Doi;GIU;co_mat_cat_mike;119;11;1015;;0;33563;no;1
2020;S.BenCat;bo;ngoai_lien_thong;151;6;;;0;6752;no;1
2021;S.Dua 2;bo;ngoai_lien_thong;650;3;;;0;5707;no;1
2022;S.NGA BAY;bo;ngoai_lien_thong;1054;10;;;0;23382;no;1
2023;S.NhanhBenLuc1;bo;ngoai_lien_thong;85;5;;;0;8354;no;1
2024;S.NhanhCanGiuoc1;bo;ngoai_lien_thong;94;12;;;0;29160;no;1
2025;S.NhanhChoDem;bo;ngoai_lien_thong;77;5;;;0;8264;no;1
2026;SAOPHONG;GIU;co_mat_cat_mike;66;7;2629;1923;0;11890;no;1
2027;SARAICANAL;GIU;co_mat_cat_mike;55;3;1555;2393;0;15162;no;1
2028;SHU_10_100)2005;GIU;co_mat_cat_mike;373;10;879;884;0;19150;no;1
2029;SHU_12_108_2005;GIU;co_mat_cat_mike;254;13;903;906;0;23600;no;1
2030;SHU_22_23;GIU;co_mat_cat_mike;70;2;137;532;0;11338;no;1
2031;SONGTHI VAI;bo;ngoai_lien_thong;783;15;;;0;34869;no;1
2032;ST Thoa;GIU;co_mat_cat_mike;20;2;2340;2299;0;5026;no;1
2033;ST29_ST56;GIU;co_mat_cat_mike;65;6;904;913;0;13821;no;1
2034;ST59_ST61;GIU;co_mat_cat_mike;56;4;2048;617;0;18038;no;1
2035;STDNgai;GIU;co_mat_cat_mike;20;5;1947;2368;0;16125;no;2
2036;STanRCaCam;bo;ngoai_lien_thong;114;2;;;0;5111;no;1
2037;Sa Di;GIU;co_mat_cat_mike;20;5;2300;2654;0;14039;no;7
2038;Sa Lon;GIU;co_mat_cat_mike;20;6;2345;2345;0;10481;no;6
2039;Sa Lon1;GIU;co_mat_cat_mike;20;7;2302;272;0;10975;no;1
2040;Sa Mop;GIU;co_mat_cat_mike;20;3;2329;2513;0;3700;no;1
2041;Sa Mop1;GIU;co_mat_cat_mike;20;2;2347;2337;0;5409;no;1
2042;Sa Rai;GIU;co_mat_cat_mike;46;6;2349;2494;0;17620;no;2
2043;Sa Rai cau;GIU;co_mat_cat_mike;77;2;2494;;0;500;no;1
2044;Sai Gon;bo;ngoai_lien_thong;430;115;;;0;142964;no;1
2045;Saintenoy;GIU;co_mat_cat_mike;118;16;1988;2831;0;28300;no;4
2046;Saintenoy5;GIU;co_mat_cat_mike;92;6;2831;2043;0;17924;no;1
2047;Sarai1;GIU;co_mat_cat_mike;51;7;1555;884;0;15413;no;1
2048;Sarai2;GIU;co_mat_cat_mike;55;1;1912;148;0;1915;no;1
2049;Sarai_Creck;GIU;co_mat_cat_mike;50;4;1927;1912;0;11104;no;1
2050;Sau Au;GIU;co_mat_cat_mike;113;3;2027;2594;0;19800;no;1
2051;Sau ThuocTN;GIU;co_mat_cat_mike;20;1;2344;12;0;2800;no;1
2052;SauKim;GIU;co_mat_cat_mike;30;1;2295;2818;0;2716;no;1
2053;So 1;GIU;co_mat_cat_mike;41;3;713;2273;0;21217;no;1
2054;So 1_2;GIU;co_mat_cat_mike;183;3;2273;2581;0;17219;no;1
2055;So Dua Lon;GIU;co_mat_cat_mike;20;2;2804;2661;0;5635;no;1
2056;Soc Don;GIU;co_mat_cat_mike;20;2;195;1263;0;4929;no;1
2057;Soc So;GIU;co_mat_cat_mike;20;2;2877;1876;0;2303;no;1
2058;Soc Trang;GIU;co_mat_cat_mike;75;4;530;914;0;33622;no;1
2059;SocTro;GIU;co_mat_cat_mike;82;4;236;1932;0;14300;no;1
2060;Song Cu;GIU;co_mat_cat_mike;20;3;2478;2183;0;6052;no;1
2061;Song Kinh;bo;ngoai_lien_thong;193;6;;;0;8658;no;1
2062;Song Trang;GIU;co_mat_cat_mike;34;7;2373;2498;0;22000;no;2
2063;Song Trang cau;GIU;co_mat_cat_mike;96;2;2498;;0;500;no;1
2064;SongBinhDi;bo;ngoai_lien_thong;104;5;;;0;10431;no;1
2065;SongCui1;GIU;co_mat_cat_mike;31;3;2379;2277;0;3000;no;1
2066;SongKinh1;bo;ngoai_lien_thong;85;3;;;0;5583;no;1
2067;Song_Cai_Rang;GIU;co_mat_cat_mike;55;3;709;1996;0;11946;no;1
2068;Song_Cui;GIU;co_mat_cat_mike;46;5;2782;1828;0;4000;no;1
2069;Song_Giuc_Thuong;GIU;co_mat_cat_mike;83;5;1052;1690;0;7229;no;1
2070;Song_Hoa_Thanh;GIU;co_mat_cat_mike;44;3;237;2867;0;19588;no;1
2071;Song_LaiVung_Rach_HoaLong;GIU;co_mat_cat_mike;34;2;2127;955;0;6972;no;1
2072;Song_Sa_Dec;GIU;co_mat_cat_mike;87;2;1878;1877;0;4177;no;1
2073;Song_So_Ha_2;GIU;co_mat_cat_mike;73;2;1146;514;0;1965;no;1
2074;Song_Tap_Ren;GIU;co_mat_cat_mike;92;4;138;2068;0;14908;no;1
2075;Song_Tien106_107;GIU;co_mat_cat_mike;211;2;2575;2576;0;3938;no;1
2076;Song_Tien_01_03;GIU;co_mat_cat_mike;315;3;30;;0;6189;no;1
2077;SpeanTras;bo;ngoai_lien_thong;7229;4;;;0;7800;no;1
2078;Stung-Takaev;bo;ngoai_lien_thong;14883;13;;;0;56700;no;1
2079;StungSlout;bo;o_tru_w=4087;4087;21;;;0;50365;no;1
2080;Su Son;GIU;co_mat_cat_mike;20;1;466;1101;0;2263;no;1
2081;T Nhat QLPH;GIU;co_mat_cat_mike;20;4;2001;2477;0;7325;no;1
2082;T1;GIU;co_mat_cat_mike;103;3;2765;267;0;5000;no;1
