id_nut;cha_branch;chainage;nhanh_noi_vao
2740;Vam Co Dong;114325.0;Mareng:US:2
2741;Vam Co Dong;124700.0;Tra Cu Thuong:US:0
2742;Vam Co Dong;151639.0;Ba Kieng:DS:0
2743;Vam Co Dong;162638.0;Thu Thua:DS:0
2744;Vam Co Dong;167295.0;kenhLA289:DS:0
2745;Vam Co Dong;168590.0;kenhLA285:US:0
2746;Vam Co Dong;178616.0;kenhLA285:DS:0
2747;Vam Co Dong;188790.0;Vam Co Tay:DS:0|Vam Co:US:0
2748;Vam Co Tay;0.0;Cai Rung:DS:0|Cai co LK cau:DS:0|K28:DS:0
2749;Vam Co Tay;12371.0;Bac Chan:US:1
2750;Vam Co Tay;15322.0;Ca Ro:DS:0|Nha Tho:US:2
2751;Vam Co Tay;23378.0;Quang Dai:US:1
2752;Vam Co Tay;26830.0;K12:US:1
2753;Vam Co Tay;42908.0;K79:DS:0
2754;Vam Co Tay;47993.0;Mareng:DS:0
2755;Vam Co Tay;52000.0;K30-4:DS:0
2756;Vam Co Tay;58176.0;Tra Cu Thuong:DS:0|Dong Tien:DS:0
2757;Vam Co Tay;60116.0;Lo Moi:US:1
2758;Vam Co Tay;60757.0;Thuy Tan:US:0
2759;Vam Co Tay;65834.0;Kenh6:DS:0
2760;Vam Co Tay;68318.0;T7:US:0
2761;Vam Co Tay;70000.0;Kenh5:DS:0
2762;Vam Co Tay;73157.0;T5:US:0
2763;Vam Co Tay;78518.0;T3:US:0
2764;Vam Co Tay;80474.0;Thuy Tan:DS:0
2765;Vam Co Tay;88000.0;T1:US:0
2766;Vam Co Tay;93244.0;Bac Dong:DS:0
2767;Vam Co Tay;97050.0;Thu Thua:US:0
2768;Vam Co Tay;98631.0;R.ThonThanhLA:US:0
2769;Vam Co Tay;101293.0;Nguyen Van Tiep2:DS:0
2770;Vam Co Tay;103231.0;KENHTG1:DS:0
2771;Vam Co Tay;108340.0;Bao Dinh:DS:0
2772;Vam Co Tay;109943.0;kenhLA288:US:0|K_Vanhdai:US:0
2773;Vam Co Tay;113178.0;KBINHTAM:DS:0
2774;Vam Co Tay;114678.0;kenhLA479:DS:0
2775;Vam Co Tay;116267.0;kenhLA508:US:0|kenhTG450:DS:0
2776;Vam Co Tay;118072.0;KKYSON:DS:0
2777;Vam Co Tay;123201.0;KTAMVU:DS:0
2778;Vam Co Tay;126427.0;kenhLA286:DS:0|R-BPhuoc:US:0
2779;Vam Co Tay;128454.0;KCHOGIUA:DS:0
2780;Vam Co Tay;129508.0;Rach_Lon:US:0
2781;Vam Co Tay;131694.0;Kenh_30-4:US:0
2782;Vam Co Tay;136898.0;Song_Cui:US:0
2783;Vam Rang;3808.0;Ta Lua:DS:0
2784;VamNao;1335.0;Tien_2:DS:0
2785;VamNao;14671.0;Cai Tac:DS:0
2786;VamNao;18377.0;VamNao2:US:0
2787;VamNao;20186.0;Ca Mau:US:0
2788;VamNao2;5343.0;Ong Chuong:US:0
2789;Vinh An;5769.0;Than Nong:US:0
2790;Vinh B;540.0;Nhi Tho:DS:0
2791;Vinh Te;6882.0;K7 AG:US:6
2792;Vinh Te;9475.0;K9 AG:US:5
2793;Vinh Te;11251.0;Dap Tha La:US:0
2794;Vinh Te;13286.0;Dap Tra Su:US:0
2795;Vinh Te;32067.0;Kenh T6 moi:US:0
2796;Vinh Te;36095.0;Kenh T5:US:0|Moi:US:0
2797;Vinh Te;42983.0;Kenh T4:US:0
2798;Vinh Te;48753.0;Kenh T3:US:0
2799;Vinh Te;56673.0;Nong Truong:US:0
2800;Vinh Te;61124.0;Ha Giang:US:0
2801;Vinh Te;64487.0;Giang Thanh:US:0
2802;XEONHAO3;800.0;QuocPhong12_1:US:0|QuocPhong11_2:DS:0
2803;XM Kut;2808.0;Bon Thuoc:US:1|Bon Thuoc:DS:2
2804;Xa No;2000.0;So Dua Lon:US:0
2805;Xa No;5000.0;Trau Hoi:DS:0
2806;Xa No;8000.0;Saintenoy:US:2
2807;Xa No;9000.0;MotNgan_2:DS:0|Mot Ngan:US:0
2808;Xa No;13000.0;KenhRanh(4000)_1:US:0
2809;Xa No;16000.0;6500_3:DS:0|7000_3:DS:0|Nang Mau 2:DS:0
2810;Xa No;17000.0;K8000:US:1|K8000:DS:2
2811;Xa No;19000.0;9500:US:0
2812;Xa No;20000.0;10500:DS:0
2813;Xa No;21000.0;XaNo2:DS:0
2814;Xa No;22000.0;13000:DS:0
2815;Xa No;23000.0;XaNo1:DS:0
2816;Xa No;24000.0;14000Nho:DS:0
2817;Xa No;25000.0;16000:US:0
2818;Xa No;26000.0;SauKim:DS:0
2819;Xa No;28000.0;OngHai:DS:0
2820;Xa No;29000.0;9 Thuoc2:DS:1
2821;Xa No;31000.0;NhaTho:DS:0
2822;Xa No;33000.0;L612:DS:0|NangChang_2:DS:0|Hau:DS:0
2823;Xa No;34538.0;KenhTac:DS:0
2824;Xa No;36659.0;MuoiThuoc:DS:0
2825;Xa No;38000.0;OngQuang:DS:0|Cau Lam:DS:0
2826;Xa No;39743.0;BaVoi_2:DS:0
2827;Xa No;40170.0;CMP_Moi1:DS:0
2828;Xang;3000.0;Mac Day:US:0|Mac Day:DS:1
2829;Xang;6530.0;Cong Dien:DS:0
2830;Xang Lo;3785.0;Xeo Mon:DS:3
2831;Xeo Chit;11736.0;Saintenoy:DS:3|An Tap:US:1|Saintenoy5:US:0
2832;Xeo Chit;12889.0;CMP_Tam Ngan:DS:0
2833;Xeo Chit;14597.0;K8000:DS:3|Dap Da:DS:0
2834;Xeo Chit;15598.0;Hau Boi:DS:0
2835;Xeo Chit;17235.0;BBCBang:DS:0
2836;Xeo Chit;18607.0;Tam Thuoc1:US:1
2837;Xeo Chit;22627.0;Quan Lo PH:US:0|Giai Phong:DS:1
2838;Xeo Chit;23547.0;Xeo Xu:US:1
2839;Xeo Chit;31313.0;Tra Cu:US:0
2840;Xeo Chit;36837.0;Tra Ban:DS:1
2841;Xeo Chit;37616.0;Tra Ban:US:0
2842;Xeo Chit;44720.0;Xeo ChitN:DS:0
2843;Xeo Chit;47003.0;Chien Luy:DS:0
2844;Xeo Chit;47576.0;XeoChit_QuanLo:US:0
2845;Xeo Chit;50189.0;PL16_Pl30:DS:0
2846;Xeo Chit;53191.0;Lai Viet:DS:0
2847;Xeo Chit;54741.0;Cay Me:DS:4
2848;Xeo Chit;56708.0;Xeo Ro:DS:1
2849;Xeo Chit;62387.0;U-QLPH4:DS:0
2850;Xeo Chit;62686.0;NuocTrong:DS:0
2851;Xeo Chit;63742.0;U-QLPH3:US:0
2852;Xeo Chit;69098.0;K. Ngan Dua - BL2:DS:0
2853;Xeo Chit;71061.0;Ba Quy:DS:1
2854;Xeo Chit;75989.0;K. Vinh Loc 1:US:0
2855;Xeo Chit;77594.0;De Nman:DS:0
2856;Xeo Chit;78897.0;Tay Ki:DS:0
2857;Xeo Chit;80437.0;LoXe3:DS:0|Lo Xe:DS:0
2858;Xeo Chit;87677.0;Khong ten1:US:0
2859;Xeo Chit;93683.0;Bach nguu:US:0
2860;Xeo Chit;93857.0;K. Truong Toa:US:0
2861;Xeo Chit;94838.0;Xang Cut:DS:0
2862;Xeo Chit;105392.0;K. Sau Sanh:US:0
2863;Xeo ChitN;4874.0;MoiQLPH:DS:0
2864;Xeo Choi;0.0;Dong Binh:DS:1|Cai Muon:US:0|Mai Dam:DS:0
2865;Xeo Gua;0.0;BRTaLiem:DS:1|Ba Rinh CMP_Moi:DS:2
2866;Xeo Gua;2027.0;Ta An:US:0
2867;Xeo Mat CV;1729.0;Song_Hoa_Thanh:DS:0
2868;Xeo Mat CV;3400.0;Ba Cang:US:0
2869;Xeo Mat CV;22100.0;Ba Cang:DS:0
2870;Xeo Mon;3849.0;Nha Nuoc:DS:2
2871;Xeo Ro;1401.0;Le Le:US:0|Le Le:DS:1
2872;Xeo Ro;3752.0;BDSauHy:US:0|BDSauHy:DS:1
2873;Xeo Ro;5797.0;Tu Tam:DS:0
2874;Xeo Tram;5081.0;Thay Nam:US:1|Thay Nam:DS:2
2875;Xeo Xu;612.0;De Nman:US:1
2876;Xeo Xu;4705.0;Xeo Tram:US:0
2877;XeoChit_QuanLo;4990.0;Soc So:US:0
2878;XeoChit_QuanLo;7144.0;R.CSauHy:US:0|BDSauHy:DS:2
2879;XeoChit_QuanLo;9185.0;Le Le:DS:2
2880;Xom La;1233.0;Tuan Bay:DS:0
2881;Xom La;1522.0;Tram Tre:US:0
2882;Xom La;2000.0;U-QLPH45:DS:0
2883;ZZZ_CM100;3000.0;ZZZ_CM102:US:0
2884;ZZZ_CM103;2640.0;ZZZ_CM90:US:0
2885;ZZZ_CM59;2056.0;ZZZ_CM60:DS:0
2886;ZZZ_CM59;3000.0;ZZZ_CM62:US:0|ZZZ_CM61:US:0
2887;ZZZ_CM61;1629.0;ZZZ_CM63:US:0
2888;ZZZ_CM64;644.0;ZZZ_CM73:US:0
2889;ZZZ_CM64;4883.0;ZZZ_CM59:DS:0
2890;ZZZ_CM65;890.0;ZZZ_CM66:US:0
2891;ZZZ_CM65;3000.0;ZZZ_CM67:US:0
2892;ZZZ_CM65;5953.0;ZZZ_CM68:US:0
2893;ZZZ_CM65;8772.0;ZZZ_CM71:DS:0
2894;ZZZ_CM67;4324.0;ZZZ_CM66:DS:0
2895;ZZZ_CM71;3761.0;ZZZ_CM70:DS:0
2896;ZZZ_CM79;2230.0;ZZZ_CM80:DS:0|ZZZ_CM78:US:0
2897;ZZZ_CM81;4097.0;ZZZ_CM84:US:0
2898;ZZZ_CM82;4179.0;ZZZ_CM81:DS:0
2899;ZZZ_CM91;1981.0;ZZZ_CM92:US:0
2900;ZZZ_CM91;4229.0;ZZZ_CM94:US:0
2901;ZZZ_CM92;2452.0;ZZZ_CM93:DS:0
2902;ZZZ_CM94;3404.0;ZZZ_CM95:US:0
2903;ZZZ_CM95;2191.0;ZZZ_CM93:US:0
2904;ZZZ_KenhNoiDamChim;1492.0;ZZZ_KenhNoiSauDong:DS:0
2905;ZZZ_KenhSauDong1;0.0;ZZZ_KenhSauDong2:DS:0|ZZZ_KenhMieuThiet:US:0
2906;ZZZ_KenhSauDong1;1820.0;ZZZ_KenhAoBong:DS:0
2907;ZZZ_KenhSauDong2;1741.0;ZZZ_KenhNoiSauDong:US:0
2908;ZZZ_KenhSauDong3;3880.0;ZZZ_KenhSauDong2:US:0
2909;ZZZ_RachGiongNhum;3000.0;ZZZ_KenhSauDong4:US:0
2910;ZZZ_RachGiongNhum;6065.0;ZZZ_KenhNoiCayNhum:US:0
2911;ZZZ_RachGiongNhum;7135.0;ZZZ_RachDamDoi:DS:0
2912;binhphan;560.0;CG17_18:US:0
2913;bosau_baisay;811.0;K.Hoai-Belan:US:0
2914;cachuoi;2500.0;kenh142:DS:0|kenh141:DS:0
2915;cachuoi;6154.0;K.BS-Thnhat12:DS:0
2916;cachuoi;6772.0;K.AnThuy3:DS:0
2917;champeaix;1259.0;K.Hoai-Belan:DS:0
2918;champeaix;2746.0;bosau_baisay:DS:0
2919;champeaix;4681.0;K.Lienxa:DS:0|champeaus:DS:0
2920;champeaix;6775.0;K.NamTinh:US:0
2921;champeaix;7651.0;K.HaiVe:DS:0
2922;hieuthanh;3174.0;ngaichanh_n2:DS:0
2923;kenh141;2500.0;LoCayBuoi:DS:0
2924;kenh142;1462.0;K.TuMinh:DS:0
2925;kenh142;4202.0;K.So3:DS:0
2926;kenh142;6307.0;K.Cung:DS:0|klonguong1:DS:0
2927;kenh142;7082.0;K.LHai:US:0
2928;kenh142;8375.0;K.TienAp:DS:0
2929;kenh142;10078.0;K.BoDay:US:0
2930;kenh142;11694.0;K.Vach:US:0|K.Rachlon-2:DS:0
2931;kenh142;12255.0;K.NamSon:DS:0
2932;kenhLA285;3477.0;kenhLA678:DS:0
2933;kenhLA285;7763.0;kenhLA287:DS:0
2934;kenhLA285;13145.0;kenhLA286:US:0
2935;kenhLA286;215.0;kenhLA508:DS:0
2936;kenhLA287;544.0;R.ThonThanhLA:DS:0
2937;kenhLA287;4556.0;kenhLA289:US:0
2938;kenhLA287;5475.0;kenhLA288:DS:0
2939;kenhLA287;6213.0;kenhLA479:US:0
2940;kenhLA289;3906.0;kenhLA678:US:0|kenhLA509:DS:0
2941;kenhTG243;1606.0;O_LH_TTB:DS:0
2942;kenhTG316;3195.0;kenhTG334:US:0
2943;kenhTG320;0.0;kenhTG316:DS:0
2944;kenhTG320;751.0;kenhTG450:US:0
2945;kenhTG320;2285.0;KKYSON:US:0
2946;kenhTG320;4402.0;K_LoDa1:US:0
2947;kenhTG334;1013.0;KBINHTAM:US:0
2948;kenhkn8;5737.0;k.N8_gc:US:0
2949;klonguong1;2409.0;R.Gia:US:0
2950;ngaichanh_n1;2213.0;hieuthanh:US:0
2951;ngaichanh_n3;1548.0;Caitongphi_Cr:DS:0|hieuthanh:DS:0
2952;rach_rum;2150.0;Tongton_Rumsoc:DS:0
2953;rachhuu;5882.0;KenhN7:US:0
2954;s. Dam Chim;2279.0;ZZZ_KenhMieuThiet:DS:0
2955;s. Dam Chim;3930.0;ZZZ_KenhSauDong1:DS:0
2956;s. Dam Chim;14338.0;ZZZ_KenhAoBong:US:0
2957;s. Dam Chim;32979.0;GO14_15:US:0|GO168_169:DS:0
2958;tamphuong;3604.0;Thanhnguyenriver:US:0
2959;tamphuong;7902.0;K.BacPhen:US:0
2960;tapsonriver;7801.0;Tramen1:US:0
2961;tranvdong;2652.0;K.RachLa:DS:0
2962;tranvdong;4225.0;xomgiong:US:0|K.PVChop:DS:0
2963;tranvdong;5453.0;K.HaiVe:US:0
2964;tranvdong;5846.0;CanLoc:US:0
2965;tranvdong;6999.0;K.Lienxa:US:0
2966;tutrinh;602.0;KenhT1:US:0|K.TuTrinh1:US:0
2967;tutrinh;2112.0;kenhN2:US:0
2968;tutrinh;2800.0;KenhT3:US:0
2969;tutrinh;3853.0;KenhN4:US:0
2970;tutrinh;5102.0;kenht4:US:0
2971;tutrinh;5906.0;KenhN5:US:0
