tram;thoi_gian;t_s;bief;sec;ZREF;Z;QMIN;FR;VMIN;Y;Q
CanTho;2011-10-17 16:00:00;1440000.0;6;269;-26.9112;1.287;16463.283;0.07011;0.9353;28.198;16463.283
TanChau;2011-10-17 16:00:00;1440000.0;29;1126;-32.2556;4.061;23344.656;0.09192;1.3677;36.316;23344.656
MyThuan;2011-10-17 16:00:00;1440000.0;32;1305;-25.7667;0.62;17021.904;0.08098;1.0923;26.387;17021.904
VamNao;2011-10-17 16:00:00;1440000.0;47;1510;-21.7944;3.64;7089.771;0.07445;0.9115;25.434;7089.771
ChauDoc;2011-10-17 17:00:00;1443600.0;3;62;-18.895;4.912;7959.107;0.10711;1.3254;23.807;7959.107
CanTho;2011-10-17 17:00:00;1443600.0;6;269;-26.9112;1.495;14121.938;0.05922;0.7931;28.406;14121.938
TanChau;2011-10-17 17:00:00;1443600.0;29;1126;-32.2556;3.99;23293.762;0.09213;1.369;36.246;23293.762
MyThuan;2011-10-17 17:00:00;1443600.0;32;1305;-25.7667;1.043;13063.538;0.06039;0.8191;26.81;13063.538
VamNao;2011-10-17 17:00:00;1443600.0;47;1510;-21.7944;3.567;7035.772;0.07425;0.9087;25.362;7035.772
ChauDoc;2011-10-17 18:00:00;1447200.0;3;62;-18.895;4.854;7937.081;0.10728;1.3265;23.749;7937.081
CanTho;2011-10-17 18:00:00;1447200.0;6;269;-26.9112;1.902;10986.763;0.04475;0.6035;28.813;10986.763
TanChau;2011-10-17 18:00:00;1447200.0;29;1126;-32.2556;3.927;23066.441;0.0916;1.3595;36.183;23066.441
MyThuan;2011-10-17 18:00:00;1447200.0;32;1305;-25.7667;1.477;11042.07;0.04961;0.6765;27.244;11042.07
VamNao;2011-10-17 18:00:00;1447200.0;47;1510;-21.7944;3.512;6966.341;0.0738;0.9029;25.307;6966.341
ChauDoc;2011-10-17 19:00:00;1450800.0;3;62;-18.895;4.81;7898.26;0.10712;1.3237;23.705;7898.26
CanTho;2011-10-17 19:00:00;1450800.0;6;269;-26.9112;2.104;10664.106;0.04282;0.5795;29.015;10664.106
TanChau;2011-10-17 19:00:00;1450800.0;29;1126;-32.2556;3.912;22723.275;0.09033;1.3401;36.168;22723.275
MyThuan;2011-10-17 19:00:00;1450800.0;32;1305;-25.7667;1.767;11617.385;0.05122;0.701;27.534;11617.385
VamNao;2011-10-17 19:00:00;1450800.0;47;1510;-21.7944;3.52;6738.905;0.07135;0.873;25.314;6738.905
ChauDoc;2011-10-17 20:00:00;1454400.0;3;62;-18.895;4.813;7814.934;0.10596;1.3095;23.708;7814.934
CanTho;2011-10-17 20:00:00;1454400.0;6;269;-26.9112;2.137;12174.955;0.04877;0.6604;29.048;12174.955
TanChau;2011-10-17 20:00:00;1454400.0;29;1126;-32.2556;3.979;22362.908;0.08851;1.3149;36.235;22362.908
MyThuan;2011-10-17 20:00:00;1454400.0;32;1305;-25.7667;1.836;13534.672;0.05941;0.8137;27.603;13534.672
VamNao;2011-10-17 20:00:00;1454400.0;47;1510;-21.7944;3.626;6412.967;0.0674;0.8252;25.421;6412.967
ChauDoc;2011-10-17 21:00:00;1458000.0;3;62;-18.895;4.882;7741.509;0.10441;1.2915;23.777;7741.509
CanTho;2011-10-17 21:00:00;1458000.0;6;269;-26.9112;2.13;13285.469;0.05324;0.7209;29.041;13285.469
TanChau;2011-10-17 21:00:00;1458000.0;29;1126;-32.2556;4.092;22294.717;0.08761;1.3043;36.348;22294.717
MyThuan;2011-10-17 21:00:00;1458000.0;32;1305;-25.7667;1.764;15153.765;0.06682;0.9145;27.531;15153.765
VamNao;2011-10-17 21:00:00;1458000.0;47;1510;-21.7944;3.732;6353.475;0.0663;0.8122;25.526;6353.475
ChauDoc;2011-10-17 22:00:00;1461600.0;3;62;-18.895;4.955;7744.857;0.10388;1.2862;23.85;7744.857
CanTho;2011-10-17 22:00:00;1461600.0;6;269;-26.9112;2.066;14213.917;0.05722;0.774;28.977;14213.917
TanChau;2011-10-17 22:00:00;1461600.0;29;1126;-32.2556;4.189;22631.973;0.08839;1.3184;36.445;22631.973
MyThuan;2011-10-17 22:00:00;1461600.0;32;1305;-25.7667;1.651;16070.578;0.07138;0.9755;27.418;16070.578
VamNao;2011-10-17 22:00:00;1461600.0;47;1510;-21.7944;3.805;6579.492;0.06831;0.8373;25.599;6579.492
ChauDoc;2011-10-17 23:00:00;1465200.0;3;62;-18.895;5.012;7780.447;0.10391;1.2875;23.907;7780.447
CanTho;2011-10-17 23:00:00;1465200.0;6;269;-26.9112;1.973;15067.605;0.06106;0.8245;28.884;15067.605
TanChau;2011-10-17 23:00:00;1465200.0;29;1126;-32.2556;4.252;23042.932;0.08963;1.3386;36.508;23042.932
MyThuan;2011-10-17 23:00:00;1465200.0;32;1305;-25.7667;1.521;16832.787;0.0754;1.0288;27.288;16832.787
VamNao;2011-10-17 23:00:00;1465200.0;47;1510;-21.7944;3.855;6792.607;0.07028;0.8617;25.65;6792.607
ChauDoc;2011-10-18 00:00:00;1468800.0;3;62;-18.895;5.058;7833.03;0.10426;1.2926;23.953;7833.03
CanTho;2011-10-18 00:00:00;1468800.0;6;269;-26.9112;1.883;15631.397;0.06375;0.8596;28.794;15631.397
TanChau;2011-10-18 00:00:00;1468800.0;29;1126;-32.2556;4.283;23218.914;0.09014;1.347;36.538;23218.914
MyThuan;2011-10-18 00:00:00;1468800.0;32;1305;-25.7667;1.402;17302.004;0.07811;1.0642;27.168;17302.004
VamNao;2011-10-18 00:00:00;1468800.0;47;1510;-21.7944;3.88;6966.764;0.07197;0.8825;25.674;6966.764
ChauDoc;2011-10-18 01:00:00;1472400.0;3;62;-18.895;5.087;7897.454;0.10488;1.3008;23.982;7897.454
CanTho;2011-10-18 01:00:00;1472400.0;6;269;-26.9112;1.812;15855.268;0.06499;0.8752;28.723;15855.268
TanChau;2011-10-18 01:00:00;1472400.0;29;1126;-32.2556;4.287;23323.838;0.09053;1.3528;36.542;23323.838
MyThuan;2011-10-18 01:00:00;1472400.0;32;1305;-25.7667;1.308;17450.266;0.07926;1.0787;27.075;17450.266
VamNao;2011-10-18 01:00:00;1472400.0;47;1510;-21.7944;3.878;7056.057;0.07289;0.8938;25.673;7056.057
ChauDoc;2011-10-18 02:00:00;1476000.0;3;62;-18.895;5.095;7940.479;0.10539;1.3073;23.99;7940.479
CanTho;2011-10-18 02:00:00;1476000.0;6;269;-26.9112;1.775;15757.348;0.06476;0.8715;28.686;15757.348
TanChau;2011-10-18 02:00:00;1476000.0;29;1126;-32.2556;4.273;23382.283;0.09083;1.357;36.529;23382.283
MyThuan;2011-10-18 02:00:00;1476000.0;32;1305;-25.7667;1.277;17055.52;0.07763;1.056;27.044;17055.52
VamNao;2011-10-18 02:00:00;1476000.0;47;1510;-21.7944;3.862;7099.676;0.07343;0.9003;25.657;7099.676
ChauDoc;2011-10-18 03:00:00;1479600.0;3;62;-18.895;5.085;7955.773;0.10567;1.3106;23.98;7955.773
CanTho;2011-10-18 03:00:00;1479600.0;6;269;-26.9112;1.825;14988.681;0.06138;0.8268;28.736;14988.681
TanChau;2011-10-18 03:00:00;1479600.0;29;1126;-32.2556;4.251;23408.391;0.09106;1.3599;36.506;23408.391
MyThuan;2011-10-18 03:00:00;1479600.0;32;1305;-25.7667;1.356;15921.692;0.07209;0.9817;27.123;15921.692
VamNao;2011-10-18 03:00:00;1479600.0;47;1510;-21.7944;3.838;7108.668;0.07364;0.9028;25.633;7108.668
ChauDoc;2011-10-18 04:00:00;1483200.0;3;62;-18.895;5.064;7950.138;0.10576;1.3114;23.959;7950.138
CanTho;2011-10-18 04:00:00;1483200.0;6;269;-26.9112;1.995;13505.668;0.05464;0.7382;28.906;13505.668
TanChau;2011-10-18 04:00:00;1483200.0;29;1126;-32.2556;4.227;23394.58;0.09114;1.3605;36.483;23394.58
MyThuan;2011-10-18 04:00:00;1483200.0;32;1305;-25.7667;1.564;14218.914;0.06351;0.8671;27.331;14218.914
VamNao;2011-10-18 04:00:00;1483200.0;47;1510;-21.7944;3.815;7091.92;0.07358;0.9019;25.61;7091.92
ChauDoc;2011-10-18 05:00:00;1486800.0;3;62;-18.895;5.048;7944.19;0.10582;1.3118;23.943;7944.19
CanTho;2011-10-18 05:00:00;1486800.0;6;269;-26.9112;2.182;12416.749;0.04958;0.6719;29.094;12416.749
TanChau;2011-10-18 05:00:00;1486800.0;29;1126;-32.2556;4.209;23176.605;0.0904;1.3489;36.464;23176.605
MyThuan;2011-10-18 05:00:00;1486800.0;32;1305;-25.7667;1.769;13527.026;0.05963;0.8161;27.535;13527.026
VamNao;2011-10-18 05:00:00;1486800.0;47;1510;-21.7944;3.812;7008.79;0.07274;0.8915;25.606;7008.79
ChauDoc;2011-10-18 06:00:00;1490400.0;3;62;-18.895;5.044;7906.97;0.10535;1.3059;23.939;7906.97
CanTho;2011-10-18 06:00:00;1490400.0;6;269;-26.9112;2.284;12544.448;0.04973;0.6752;29.196;12544.448
TanChau;2011-10-18 06:00:00;1490400.0;29;1126;-32.2556;4.222;22960.691;0.08949;1.3356;36.477;22960.691
MyThuan;2011-10-18 06:00:00;1490400.0;32;1305;-25.7667;1.851;14409.495;0.06319;0.8657;27.617;14409.495
VamNao;2011-10-18 06:00:00;1490400.0;47;1510;-21.7944;3.845;6791.057;0.07032;0.8621;25.639;6791.057
ChauDoc;2011-10-18 07:00:00;1494000.0;3;62;-18.895;5.067;7864.824;0.1046;1.2971;23.962;7864.824
CanTho;2011-10-18 07:00:00;1494000.0;6;269;-26.9112;2.291;13457.627;0.05333;0.7241;29.203;13457.627
TanChau;2011-10-18 07:00:00;1494000.0;29;1126;-32.2556;4.274;22820.412;0.08864;1.3244;36.529;22820.412
MyThuan;2011-10-18 07:00:00;1494000.0;32;1305;-25.7667;1.82;15605.767;0.06857;0.939;27.586;15605.767
VamNao;2011-10-18 07:00:00;1494000.0;47;1510;-21.7944;3.909;6641.529;0.06847;0.8397;25.704;6641.529
ChauDoc;2011-10-18 08:00:00;1497600.0;3;62;-18.895;5.113;7838.599;0.10388;1.2891;24.008;7838.599
CanTho;2011-10-18 08:00:00;1497600.0;6;269;-26.9112;2.252;14338.785;0.05698;0.7731;29.163;14338.785
TanChau;2011-10-18 08:00:00;1497600.0;29;1126;-32.2556;4.34;22998.246;0.08896;1.3308;36.596;22998.246
MyThuan;2011-10-18 08:00:00;1497600.0;32;1305;-25.7667;1.738;16385.684;0.07238;0.9902;27.504;16385.684
VamNao;2011-10-18 08:00:00;1497600.0;47;1510;-21.7944;3.968;6632.202;0.0681;0.8355;25.763;6632.202
ChauDoc;2011-10-18 09:00:00;1501200.0;3;62;-18.895;5.156;7852.147;0.10363;1.2877;24.051;7852.147
CanTho;2011-10-18 09:00:00;1501200.0;6;269;-26.9112;2.156;15268.617;0.06108;0.8274;29.068;15268.617
TanChau;2011-10-18 09:00:00;1501200.0;29;1126;-32.2556;4.382;23089.232;0.08908;1.3337;36.637;23089.232
MyThuan;2011-10-18 09:00:00;1501200.0;32;1305;-25.7667;1.608;17224.857;0.07672;1.048;27.375;17224.857
VamNao;2011-10-18 09:00:00;1501200.0;47;1510;-21.7944;4.007;6756.99;0.0692;0.8492;25.801;6756.99
ChauDoc;2011-10-18 10:00:00;1504800.0;3;62;-18.895;5.188;7883.613;0.10373;1.2903;24.083;7883.613
CanTho;2011-10-18 10:00:00;1504800.0;6;269;-26.9112;2.034;16078.864;0.06488;0.877;28.945;16078.864
TanChau;2011-10-18 10:00:00;1504800.0;29;1126;-32.2556;4.401;23233.869;0.08953;1.3409;36.657;23233.869
MyThuan;2011-10-18 10:00:00;1504800.0;32;1305;-25.7667;1.444;18103.887;0.0815;1.111;27.211;18103.887
VamNao;2011-10-18 10:00:00;1504800.0;47;1510;-21.7944;4.017;6827.073;0.06987;0.8575;25.812;6827.073
ChauDoc;2011-10-18 11:00:00;1508400.0;3;62;-18.895;5.2;7918.649;0.10408;1.2951;24.095;7918.649
CanTho;2011-10-18 11:00:00;1508400.0;6;269;-26.9112;1.901;16656.859;0.06784;0.915;28.813;16656.859
TanChau;2011-10-18 11:00:00;1508400.0;29;1126;-32.2556;4.407;23485.762;0.09046;1.355;36.663;23485.762
MyThuan;2011-10-18 11:00:00;1508400.0;32;1305;-25.7667;1.27;18668.564;0.08501;1.1564;27.036;18668.564
VamNao;2011-10-18 11:00:00;1508400.0;47;1510;-21.7944;4.008;6957.963;0.07126;0.8744;25.802;6957.963
ChauDoc;2011-10-18 12:00:00;1512000.0;3;62;-18.895;5.195;7953.149;0.10458;1.3011;24.09;7953.149
CanTho;2011-10-18 12:00:00;1512000.0;6;269;-26.9112;1.769;17018.021;0.06997;0.9416;28.681;17018.021
TanChau;2011-10-18 12:00:00;1512000.0;29;1126;-32.2556;4.39;23621.326;0.09109;1.3639;36.645;23621.326
MyThuan;2011-10-18 12:00:00;1512000.0;32;1305;-25.7667;1.096;19007.543;0.08756;1.1884;26.863;19007.543
VamNao;2011-10-18 12:00:00;1512000.0;47;1510;-21.7944;3.982;7100.662;0.07284;0.8938;25.776;7100.662
ChauDoc;2011-10-18 13:00:00;1515600.0;3;62;-18.895;5.177;7976.504;0.10506;1.3064;24.072;7976.504
CanTho;2011-10-18 13:00:00;1515600.0;6;269;-26.9112;1.646;17217.377;0.07142;0.959;28.557;17217.377
TanChau;2011-10-18 13:00:00;1515600.0;29;1126;-32.2556;4.345;23559.229;0.09111;1.363;36.6;23559.229
MyThuan;2011-10-18 13:00:00;1515600.0;32;1305;-25.7667;0.936;19182.355;0.08932;1.2098;26.702;19182.355
VamNao;2011-10-18 13:00:00;1515600.0;47;1510;-21.7944;3.937;7159.092;0.07367;0.9036;25.731;7159.092
ChauDoc;2011-10-18 14:00:00;1519200.0;3;62;-18.895;5.143;7987.34;0.10555;1.311;24.038;7987.34
CanTho;2011-10-18 14:00:00;1519200.0;6;269;-26.9112;1.534;17290.965;0.07231;0.969;28.445;17290.965
TanChau;2011-10-18 14:00:00;1519200.0;29;1126;-32.2556;4.289;23561.092;0.09144;1.3665;36.544;23561.092
MyThuan;2011-10-18 14:00:00;1519200.0;32;1305;-25.7667;0.796;19164.613;0.09008;1.218;26.562;19164.613
VamNao;2011-10-18 14:00:00;1519200.0;47;1510;-21.7944;3.875;7142.444;0.0738;0.905;25.669;7142.444
ChauDoc;2011-10-18 15:00:00;1522800.0;3;62;-18.895;5.096;7989.326;0.10603;1.3153;23.991;7989.326
CanTho;2011-10-18 15:00:00;1522800.0;6;269;-26.9112;1.439;17210.883;0.07247;0.9696;28.35;17210.883
TanChau;2011-10-18 15:00:00;1522800.0;29;1126;-32.2556;4.227;23576.762;0.09185;1.3711;36.483;23576.762
MyThuan;2011-10-18 15:00:00;1522800.0;32;1305;-25.7667;0.686;18924.32;0.08962;1.21;26.453;18924.32
VamNao;2011-10-18 15:00:00;1522800.0;47;1510;-21.7944;3.809;7147.916;0.07419;0.9094;25.603;7147.916
ChauDoc;2011-10-18 16:00:00;1526400.0;3;62;-18.895;5.044;7984.413;0.10638;1.3187;23.939;7984.413
CanTho;2011-10-18 16:00:00;1526400.0;6;269;-26.9112;1.376;16890.592;0.07145;0.9549;28.287;16890.592
TanChau;2011-10-18 16:00:00;1526400.0;29;1126;-32.2556;4.156;23449.434;0.09177;1.368;36.412;23449.434
MyThuan;2011-10-18 16:00:00;1526400.0;32;1305;-25.7667;0.653;18161.635;0.0862;1.1633;26.42;18161.635
VamNao;2011-10-18 16:00:00;1526400.0;47;1510;-21.7944;3.739;7139.54;0.07446;0.9123;25.534;7139.54
ChauDoc;2011-10-18 17:00:00;1530000.0;3;62;-18.895;4.989;7972.938;0.10667;1.3213;23.884;7972.938
CanTho;2011-10-18 17:00:00;1530000.0;6;269;-26.9112;1.411;15878.052;0.067;0.8959;28.323;15878.052
TanChau;2011-10-18 17:00:00;1530000.0;29;1126;-32.2556;4.086;23398.975;0.09198;1.3693;36.342;23398.975
MyThuan;2011-10-18 17:00:00;1530000.0;32;1305;-25.7667;0.866;15586.28;0.07291;0.9867;26.633;15586.28
VamNao;2011-10-18 17:00:00;1530000.0;47;1510;-21.7944;3.666;7078.197;0.07419;0.9086;25.46;7078.197
ChauDoc;2011-10-18 18:00:00;1533600.0;3;62;-18.895;4.931;7956.552;0.10691;1.3233;23.826;7956.552
CanTho;2011-10-18 18:00:00;1533600.0;6;269;-26.9112;1.647;13555.716;0.05623;0.755;28.559;13555.716
TanChau;2011-10-18 18:00:00;1533600.0;29;1126;-32.2556;4.021;23281.613;0.0919;1.3664;36.277;23281.613
MyThuan;2011-10-18 18:00:00;1533600.0;32;1305;-25.7667;1.264;12595.533;0.05738;0.7804;27.031;12595.533
VamNao;2011-10-18 18:00:00;1533600.0;47;1510;-21.7944;3.602;7039.106;0.07411;0.9072;25.397;7039.106
ChauDoc;2011-10-18 19:00:00;1537200.0;3;62;-18.895;4.88;7929.39;0.10697;1.3231;23.775;7929.39
CanTho;2011-10-18 19:00:00;1537200.0;6;269;-26.9112;1.948;11509.626;0.04672;0.6307;28.86;11509.626
TanChau;2011-10-18 19:00:00;1537200.0;29;1126;-32.2556;3.972;22971.547;0.09096;1.3511;36.228;22971.547
MyThuan;2011-10-18 19:00:00;1537200.0;32;1305;-25.7667;1.639;11451.093;0.0509;0.6956;27.406;11451.093
VamNao;2011-10-18 19:00:00;1537200.0;47;1510;-21.7944;3.564;6938.222;0.07324;0.8963;25.358;6938.222
ChauDoc;2011-10-18 20:00:00;1540800.0;3;62;-18.895;4.848;7883.555;0.10661;1.3181;23.743;7883.555
CanTho;2011-10-18 20:00:00;1540800.0;6;269;-26.9112;2.113;11353.179;0.04555;0.6166;29.025;11353.179
TanChau;2011-10-18 20:00:00;1540800.0;29;1126;-32.2556;3.981;22630.201;0.08956;1.3305;36.237;22630.201
MyThuan;2011-10-18 20:00:00;1540800.0;32;1305;-25.7667;1.855;12303.979;0.05395;0.739;27.621;12303.979
VamNao;2011-10-18 20:00:00;1540800.0;47;1510;-21.7944;3.593;6735.712;0.07096;0.8686;25.388;6735.712
ChauDoc;2011-10-18 21:00:00;1544400.0;3;62;-18.895;4.865;7811.402;0.10549;1.3046;23.76;7811.402
CanTho;2011-10-18 21:00:00;1544400.0;6;269;-26.9112;2.186;12167.993;0.04857;0.6584;29.097;12167.993
TanChau;2011-10-18 21:00:00;1544400.0;29;1126;-32.2556;4.059;22444.508;0.08839;1.3151;36.314;22444.508
MyThuan;2011-10-18 21:00:00;1544400.0;32;1305;-25.7667;1.892;13919.036;0.06088;0.8344;27.658;13919.036
VamNao;2011-10-18 21:00:00;1544400.0;47;1510;-21.7944;3.688;6552.075;0.06857;0.8399;25.483;6552.075
ChauDoc;2011-10-18 22:00:00;1548000.0;3;62;-18.895;4.927;7756.14;0.10425;1.2903;23.822;7756.14
CanTho;2011-10-18 22:00:00;1548000.0;6;269;-26.9112;2.185;13161.531;0.05254;0.7121;29.097;13161.531
TanChau;2011-10-18 22:00:00;1548000.0;29;1126;-32.2556;4.163;22543.051;0.08818;1.3147;36.419;22543.051
MyThuan;2011-10-18 22:00:00;1548000.0;32;1305;-25.7667;1.832;15136.526;0.06646;0.9102;27.598;15136.526
VamNao;2011-10-18 22:00:00;1548000.0;47;1510;-21.7944;3.787;6574.125;0.06834;0.8375;25.582;6574.125
ChauDoc;2011-10-18 23:00:00;1551600.0;3;62;-18.895;5.001;7765.91;0.1038;1.286;23.896;7765.91
CanTho;2011-10-18 23:00:00;1551600.0;6;269;-26.9112;2.141;14088.174;0.05642;0.7641;29.052;14088.174
TanChau;2011-10-18 23:00:00;1551600.0;29;1126;-32.2556;4.244;22710.311;0.08838;1.3197;36.5;22710.311
MyThuan;2011-10-18 23:00:00;1551600.0;32;1305;-25.7667;1.75;15819.16;0.06982;0.9553;27.516;15819.16
VamNao;2011-10-18 23:00:00;1551600.0;47;1510;-21.7944;3.864;6701.148;0.0693;0.8496;25.659;6701.148
ChauDoc;2011-10-19 00:00:00;1555200.0;3;62;-18.895;5.065;7807.107;0.10385;1.2877;23.96;7807.107
CanTho;2011-10-19 00:00:00;1555200.0;6;269;-26.9112;2.073;14844.015;0.05973;0.808;28.984;14844.015
TanChau;2011-10-19 00:00:00;1555200.0;29;1126;-32.2556;4.302;23049.154;0.08937;1.336;36.558;23049.154
MyThuan;2011-10-19 00:00:00;1555200.0;32;1305;-25.7667;1.652;16483.002;0.07321;1.0005;27.419;16483.002
VamNao;2011-10-19 00:00:00;1555200.0;47;1510;-21.7944;3.911;6798.562;0.07008;0.8595;25.705;6798.562
ChauDoc;2011-10-19 01:00:00;1558800.0;3;62;-18.895;5.107;7850.136;0.1041;1.2915;24.002;7850.136
CanTho;2011-10-19 01:00:00;1558800.0;6;269;-26.9112;2.019;15218.841;0.06147;0.8308;28.93;15218.841
TanChau;2011-10-19 01:00:00;1558800.0;29;1126;-32.2556;4.335;23197.609;0.08976;1.3427;36.591;23197.609
MyThuan;2011-10-19 01:00:00;1558800.0;32;1305;-25.7667;1.567;16846.992;0.07524;1.0272;27.333;16846.992
VamNao;2011-10-19 01:00:00;1558800.0;47;1510;-21.7944;3.938;6949.822;0.07151;0.8771;25.733;6949.822
ChauDoc;2011-10-19 02:00:00;1562400.0;3;62;-18.895;5.131;7889.592;0.10437;1.2959;24.026;7889.592
CanTho;2011-10-19 02:00:00;1562400.0;6;269;-26.9112;1.986;15285.824;0.06188;0.8359;28.898;15285.824
TanChau;2011-10-19 02:00:00;1562400.0;29;1126;-32.2556;4.345;23294.764;0.09008;1.3477;36.601;23294.764
MyThuan;2011-10-19 02:00:00;1562400.0;32;1305;-25.7667;1.518;16816.832;0.07535;1.028;27.285;16816.832
VamNao;2011-10-19 02:00:00;1562400.0;47;1510;-21.7944;3.943;7033.976;0.07235;0.8875;25.737;7033.976
ChauDoc;2011-10-19 03:00:00;1566000.0;3;62;-18.895;5.14;7918.41;0.10467;1.3;24.035;7918.41
CanTho;2011-10-19 03:00:00;1566000.0;6;269;-26.9112;1.999;15000.348;0.06067;0.8197;28.91;15000.348
TanChau;2011-10-19 03:00:00;1566000.0;29;1126;-32.2556;4.34;23342.412;0.0903;1.3508;36.595;23342.412
MyThuan;2011-10-19 03:00:00;1566000.0;32;1305;-25.7667;1.524;16403.494;0.07347;1.0025;27.29;16403.494
VamNao;2011-10-19 03:00:00;1566000.0;47;1510;-21.7944;3.937;7066.753;0.07272;0.892;25.731;7066.753
ChauDoc;2011-10-19 04:00:00;1569600.0;3;62;-18.895;5.138;7933.899;0.10489;1.3027;24.033;7933.899
CanTho;2011-10-19 04:00:00;1569600.0;6;269;-26.9112;2.067;14358.583;0.0578;0.7818;28.979;14358.583
TanChau;2011-10-19 04:00:00;1569600.0;29;1126;-32.2556;4.328;23350.457;0.09039;1.3519;36.584;23350.457
MyThuan;2011-10-19 04:00:00;1569600.0;32;1305;-25.7667;1.584;15773.111;0.07037;0.9609;27.351;15773.111
VamNao;2011-10-19 04:00:00;1569600.0;47;1510;-21.7944;3.927;7057.096;0.07267;0.8913;25.721;7057.096
ChauDoc;2011-10-19 05:00:00;1573200.0;3;62;-18.895;5.131;7931.772;0.10493;1.3029;24.026;7931.772
CanTho;2011-10-19 05:00:00;1573200.0;6;269;-26.9112;2.182;13571.667;0.05419;0.7344;29.093;13571.667
TanChau;2011-10-19 05:00:00;1573200.0;29;1126;-32.2556;4.32;23320.709;0.09032;1.3507;36.576;23320.709
MyThuan;2011-10-19 05:00:00;1573200.0;32;1305;-25.7667;1.682;15175.232;0.06727;0.9197;27.448;15175.232
VamNao;2011-10-19 05:00:00;1573200.0;47;1510;-21.7944;3.924;7009.57;0.07219;0.8855;25.718;7009.57
ChauDoc;2011-10-19 06:00:00;1576800.0;3;62;-18.895;5.129;7922.298;0.10483;1.3015;24.024;7922.298
CanTho;2011-10-19 06:00:00;1576800.0;6;269;-26.9112;2.282;13226.807;0.05245;0.712;29.193;13226.807
TanChau;2011-10-19 06:00:00;1576800.0;29;1126;-32.2556;4.324;23257.773;0.09006;1.3468;36.579;23257.773
MyThuan;2011-10-19 06:00:00;1576800.0;32;1305;-25.7667;1.767;15023.996;0.06624;0.9065;27.533;15023.996
VamNao;2011-10-19 06:00:00;1576800.0;47;1510;-21.7944;3.937;6918.062;0.07119;0.8732;25.732;6918.062
ChauDoc;2011-10-19 07:00:00;1580400.0;3;62;-18.895;5.141;7904.881;0.10448;1.2977;24.036;7904.881
CanTho;2011-10-19 07:00:00;1580400.0;6;269;-26.9112;2.317;13605.63;0.05382;0.7311;29.228;13605.63
TanChau;2011-10-19 07:00:00;1580400.0;29;1126;-32.2556;4.344;23176.174;0.08963;1.3409;36.599;23176.174
MyThuan;2011-10-19 07:00:00;1580400.0;32;1305;-25.7667;1.818;15233.399;0.06694;0.9167;27.585;15233.399
VamNao;2011-10-19 07:00:00;1580400.0;47;1510;-21.7944;3.971;6792.844;0.06974;0.8556;25.765;6792.844
ChauDoc;2011-10-19 08:00:00;1584000.0;3;62;-18.895;5.166;7887.258;0.10399;1.2927;24.061;7887.258
CanTho;2011-10-19 08:00:00;1584000.0;6;269;-26.9112;2.295;14308.287;0.05668;0.7697;29.206;14308.287
TanChau;2011-10-19 08:00:00;1584000.0;29;1126;-32.2556;4.378;23134.059;0.08927;1.3365;36.634;23134.059
MyThuan;2011-10-19 08:00:00;1584000.0;32;1305;-25.7667;1.764;16291.467;0.07184;0.9831;27.531;16291.467
VamNao;2011-10-19 08:00:00;1584000.0;47;1510;-21.7944;4.011;6706.022;0.06866;0.8426;25.805;6706.022
ChauDoc;2011-10-19 09:00:00;1587600.0;3;62;-18.895;5.196;7884.753;0.10367;1.2898;24.091;7884.753
CanTho;2011-10-19 09:00:00;1587600.0;6;269;-26.9112;2.233;15036.705;0.05983;0.8115;29.144;15036.705
TanChau;2011-10-19 09:00:00;1587600.0;29;1126;-32.2556;4.414;23149.98;0.08913;1.3352;36.67;23149.98
MyThuan;2011-10-19 09:00:00;1587600.0;32;1305;-25.7667;1.661;17161.789;0.07618;1.0412;27.428;17161.789
VamNao;2011-10-19 09:00:00;1587600.0;47;1510;-21.7944;4.042;6734.949;0.06882;0.8446;25.836;6734.949
ChauDoc;2011-10-19 10:00:00;1591200.0;3;62;-18.895;5.22;7904.876;0.10369;1.2911;24.115;7904.876
CanTho;2011-10-19 10:00:00;1591200.0;6;269;-26.9112;2.125;15826.889;0.06345;0.8591;29.036;15826.889
TanChau;2011-10-19 10:00:00;1591200.0;29;1126;-32.2556;4.442;23391.488;0.0899;1.3475;36.698;23391.488
MyThuan;2011-10-19 10:00:00;1591200.0;32;1305;-25.7667;1.529;17796.986;0.07968;1.0873;27.296;17796.986
VamNao;2011-10-19 10:00:00;1591200.0;47;1510;-21.7944;4.057;6832.063;0.06974;0.856;25.851;6832.063
ChauDoc;2011-10-19 11:00:00;1594800.0;3;62;-18.895;5.237;7941.784;0.10401;1.2958;24.132;7941.784
CanTho;2011-10-19 11:00:00;1594800.0;6;269;-26.9112;2.005;16421.697;0.06639;0.8971;28.916;16421.697
TanChau;2011-10-19 11:00:00;1594800.0;29;1126;-32.2556;4.447;23516.355;0.09035;1.3544;36.703;23516.355
MyThuan;2011-10-19 11:00:00;1594800.0;32;1305;-25.7667;1.379;18345.344;0.08294;1.1298;27.146;18345.344
VamNao;2011-10-19 11:00:00;1594800.0;47;1510;-21.7944;4.056;6957.811;0.07102;0.8718;25.851;6957.811
ChauDoc;2011-10-19 12:00:00;1598400.0;3;62;-18.895;5.241;7980.434;0.10447;1.3017;24.136;7980.434
CanTho;2011-10-19 12:00:00;1598400.0;6;269;-26.9112;1.879;16852.529;0.06875;0.9269;28.79;16852.529
TanChau;2011-10-19 12:00:00;1598400.0;29;1126;-32.2556;4.432;23600.924;0.09076;1.3602;36.688;23600.924
