tram;thoi_gian;t_s;bief;sec;ZREF;Z;QMIN;FR;VMIN;Y;Q
ChauDoc;2011-10-19 00:00:00;1555200.0;1;74;-18.895;3.957;7768.543;0.11268;1.3758;22.852;7768.543
CanTho;2011-10-19 00:00:00;1555200.0;2;279;-26.9112;1.944;14547.684;0.05907;0.7973;28.855;14547.684
TanChau;2011-10-19 00:00:00;1555200.0;11;979;-32.2556;3.701;23145.369;0.09326;1.378;35.957;23145.369
MyThuan;2011-10-19 00:00:00;1555200.0;12;1171;-25.7667;1.373;18129.682;0.082;1.1168;27.14;18129.682
VamNao;2011-10-19 00:00:00;1555200.0;15;1318;-21.7944;3.152;6105.767;0.06634;0.8098;24.947;6105.767
ChauDoc;2011-10-19 01:00:00;1558800.0;1;74;-18.895;3.978;7871.749;0.11399;1.3922;22.873;7871.749
CanTho;2011-10-19 01:00:00;1558800.0;2;279;-26.9112;1.902;14959.094;0.06092;0.8217;28.813;14959.094
TanChau;2011-10-19 01:00:00;1558800.0;11;979;-32.2556;3.706;23357.955;0.09408;1.3904;35.962;23357.955
MyThuan;2011-10-19 01:00:00;1558800.0;12;1171;-25.7667;1.277;18631.072;0.0848;1.1536;27.044;18631.072
VamNao;2011-10-19 01:00:00;1558800.0;15;1318;-21.7944;3.14;6166.822;0.06706;0.8185;24.935;6166.822
ChauDoc;2011-10-19 02:00:00;1562400.0;1;74;-18.895;3.959;7934.633;0.11507;1.405;22.854;7934.633
CanTho;2011-10-19 02:00:00;1562400.0;2;279;-26.9112;1.875;14908.215;0.06083;0.8201;28.786;14908.215
TanChau;2011-10-19 02:00:00;1562400.0;11;979;-32.2556;3.68;23462.805;0.09466;1.3982;35.936;23462.805
MyThuan;2011-10-19 02:00:00;1562400.0;12;1171;-25.7667;1.241;18379.756;0.08386;1.1402;27.007;18379.756
VamNao;2011-10-19 02:00:00;1562400.0;15;1318;-21.7944;3.104;6252.547;0.06817;0.8319;24.898;6252.547
ChauDoc;2011-10-19 03:00:00;1566000.0;1;74;-18.895;3.929;7963.99;0.11578;1.413;22.824;7963.99
CanTho;2011-10-19 03:00:00;1566000.0;2;279;-26.9112;1.895;14441.442;0.05885;0.7936;28.806;14441.442
TanChau;2011-10-19 03:00:00;1566000.0;11;979;-32.2556;3.636;23505.99;0.09509;1.4035;35.892;23505.99
MyThuan;2011-10-19 03:00:00;1566000.0;12;1171;-25.7667;1.279;17527.502;0.07977;1.0851;27.046;17527.502
VamNao;2011-10-19 03:00:00;1566000.0;15;1318;-21.7944;3.064;6220.37;0.06802;0.8298;24.858;6220.37
ChauDoc;2011-10-19 04:00:00;1569600.0;1;74;-18.895;3.899;7972.429;0.11619;1.4174;22.794;7972.429
CanTho;2011-10-19 04:00:00;1569600.0;2;279;-26.9112;1.973;13524.987;0.0548;0.7401;28.885;13524.987
TanChau;2011-10-19 04:00:00;1569600.0;11;979;-32.2556;3.597;23447.096;0.09508;1.4025;35.853;23447.096
MyThuan;2011-10-19 04:00:00;1569600.0;12;1171;-25.7667;1.379;16465.162;0.07444;1.014;27.145;16465.162
VamNao;2011-10-19 04:00:00;1569600.0;15;1318;-21.7944;3.03;6131.061;0.0672;0.8196;24.824;6131.061
ChauDoc;2011-10-19 05:00:00;1573200.0;1;74;-18.895;3.873;7956.729;0.11621;1.4171;22.768;7956.729
CanTho;2011-10-19 05:00:00;1573200.0;2;279;-26.9112;2.094;12481.231;0.05015;0.6786;29.005;12481.231
TanChau;2011-10-19 05:00:00;1573200.0;11;979;-32.2556;3.577;23339.254;0.09476;1.3973;35.833;23339.254
MyThuan;2011-10-19 05:00:00;1573200.0;12;1171;-25.7667;1.513;15548.896;0.06969;0.9508;27.28;15548.896
VamNao;2011-10-19 05:00:00;1573200.0;15;1318;-21.7944;3.022;6025.145;0.06608;0.8059;24.816;6025.145
ChauDoc;2011-10-19 06:00:00;1576800.0;1;74;-18.895;3.87;7923.874;0.11576;1.4115;22.765;7923.874
CanTho;2011-10-19 06:00:00;1576800.0;2;279;-26.9112;2.189;12042.392;0.04806;0.6514;29.101;12042.392
TanChau;2011-10-19 06:00:00;1576800.0;11;979;-32.2556;3.587;23192.381;0.09411;1.3879;35.843;23192.381
MyThuan;2011-10-19 06:00:00;1576800.0;12;1171;-25.7667;1.608;15430.162;0.06873;0.9388;27.375;15430.162
VamNao;2011-10-19 06:00:00;1576800.0;15;1318;-21.7944;3.051;5881.35;0.06437;0.7852;24.846;5881.35
ChauDoc;2011-10-19 07:00:00;1580400.0;1;74;-18.895;3.902;7880.383;0.11482;1.4008;22.797;7880.383
CanTho;2011-10-19 07:00:00;1580400.0;2;279;-26.9112;2.209;12523.202;0.04991;0.6767;29.12;12523.202
TanChau;2011-10-19 07:00:00;1580400.0;11;979;-32.2556;3.632;23033.191;0.0932;1.3756;35.888;23033.191
MyThuan;2011-10-19 07:00:00;1580400.0;12;1171;-25.7667;1.651;15815.822;0.07026;0.9601;27.417;15815.822
VamNao;2011-10-19 07:00:00;1580400.0;15;1318;-21.7944;3.117;5718.222;0.06229;0.7601;24.911;5718.222
ChauDoc;2011-10-19 08:00:00;1584000.0;1;74;-18.895;3.961;7849.599;0.11382;1.3898;22.856;7849.599
CanTho;2011-10-19 08:00:00;1584000.0;2;279;-26.9112;2.167;13415.426;0.05362;0.7266;29.078;13415.426
TanChau;2011-10-19 08:00:00;1584000.0;11;979;-32.2556;3.698;23001.26;0.09269;1.3696;35.954;23001.26
MyThuan;2011-10-19 08:00:00;1584000.0;12;1171;-25.7667;1.549;17492.438;0.07822;1.0676;27.315;17492.438
VamNao;2011-10-19 08:00:00;1584000.0;15;1318;-21.7944;3.182;5646.695;0.06122;0.7474;24.977;5646.695
ChauDoc;2011-10-19 09:00:00;1587600.0;1;74;-18.895;4.013;7861.967;0.11352;1.3872;22.908;7861.967
CanTho;2011-10-19 09:00:00;1587600.0;2;279;-26.9112;2.092;14291.272;0.05742;0.7771;29.004;14291.272
TanChau;2011-10-19 09:00:00;1587600.0;11;979;-32.2556;3.756;23086.398;0.0927;1.3712;36.011;23086.398
MyThuan;2011-10-19 09:00:00;1587600.0;12;1171;-25.7667;1.388;18958.75;0.08567;1.167;27.154;18958.75
VamNao;2011-10-19 09:00:00;1587600.0;15;1318;-21.7944;3.221;5799.295;0.06271;0.7658;25.015;5799.295
ChauDoc;2011-10-19 10:00:00;1591200.0;1;74;-18.895;4.039;7903.188;0.11388;1.3921;22.934;7903.188
CanTho;2011-10-19 10:00:00;1591200.0;2;279;-26.9112;1.963;15408.498;0.06248;0.8437;28.874;15408.498
TanChau;2011-10-19 10:00:00;1591200.0;11;979;-32.2556;3.785;23445.943;0.09397;1.3907;36.041;23445.943
MyThuan;2011-10-19 10:00:00;1591200.0;12;1171;-25.7667;1.208;19877.881;0.09089;1.2354;26.974;19877.881
VamNao;2011-10-19 10:00:00;1591200.0;15;1318;-21.7944;3.221;5984.713;0.06471;0.7902;25.015;5984.713
ChauDoc;2011-10-19 11:00:00;1594800.0;1;74;-18.895;4.039;7963.02;0.11475;1.4027;22.934;7963.02
CanTho;2011-10-19 11:00:00;1594800.0;2;279;-26.9112;1.829;16209.55;0.06636;0.894;28.74;16209.55
TanChau;2011-10-19 11:00:00;1594800.0;11;979;-32.2556;3.758;23712.203;0.09521;1.4082;36.013;23712.203
MyThuan;2011-10-19 11:00:00;1594800.0;12;1171;-25.7667;1.01;20643.479;0.09564;1.2967;26.777;20643.479
VamNao;2011-10-19 11:00:00;1594800.0;15;1318;-21.7944;3.188;6091.381;0.06602;0.806;24.983;6091.381
ChauDoc;2011-10-19 12:00:00;1598400.0;1;74;-18.895;4.01;8024.518;0.1159;1.4162;22.905;8024.518
CanTho;2011-10-19 12:00:00;1598400.0;2;279;-26.9112;1.688;16706.057;0.06909;0.9284;28.6;16706.057
TanChau;2011-10-19 12:00:00;1598400.0;11;979;-32.2556;3.702;23778.781;0.0958;1.4157;35.958;23778.781
MyThuan;2011-10-19 12:00:00;1598400.0;12;1171;-25.7667;0.806;21254.889;0.09984;1.35;26.573;21254.889
VamNao;2011-10-19 12:00:00;1598400.0;15;1318;-21.7944;3.117;6166.438;0.06717;0.8197;24.911;6166.438
ChauDoc;2011-10-19 13:00:00;1602000.0;1;74;-18.895;3.949;8068.02;0.1171;1.4296;22.844;8068.02
CanTho;2011-10-19 13:00:00;1602000.0;2;279;-26.9112;1.549;16975.799;0.07091;0.9505;28.461;16975.799
TanChau;2011-10-19 13:00:00;1602000.0;11;979;-32.2556;3.629;23862.453;0.09658;1.4253;35.884;23862.453
MyThuan;2011-10-19 13:00:00;1602000.0;12;1171;-25.7667;0.612;21498.246;0.10232;1.3802;26.379;21498.246
VamNao;2011-10-19 13:00:00;1602000.0;15;1318;-21.7944;3.03;6218.348;0.06816;0.8313;24.824;6218.348
ChauDoc;2011-10-19 14:00:00;1605600.0;1;74;-18.895;3.876;8088.917;0.11811;1.4403;22.771;8088.917
CanTho;2011-10-19 14:00:00;1605600.0;2;279;-26.9112;1.418;17045.521;0.07189;0.9614;28.329;17045.521
TanChau;2011-10-19 14:00:00;1605600.0;11;979;-32.2556;3.54;23913.154;0.09732;1.434;35.796;23913.154
MyThuan;2011-10-19 14:00:00;1605600.0;12;1171;-25.7667;0.435;21452.307;0.10337;1.3909;26.201;21452.307
VamNao;2011-10-19 14:00:00;1605600.0;15;1318;-21.7944;2.93;6228.667;0.06877;0.8382;24.724;6228.667
ChauDoc;2011-10-19 15:00:00;1609200.0;1;74;-18.895;3.793;8090.316;0.11894;1.4486;22.688;8090.316
CanTho;2011-10-19 15:00:00;1609200.0;2;279;-26.9112;1.299;16942.965;0.07208;0.9619;28.211;16942.965
TanChau;2011-10-19 15:00:00;1609200.0;11;979;-32.2556;3.434;23819.402;0.09758;1.4353;35.689;23819.402
MyThuan;2011-10-19 15:00:00;1609200.0;12;1171;-25.7667;0.291;21151.238;0.10294;1.3825;26.058;21151.238
VamNao;2011-10-19 15:00:00;1609200.0;15;1318;-21.7944;2.824;6207.746;0.06906;0.8412;24.618;6207.746
ChauDoc;2011-10-19 16:00:00;1612800.0;1;74;-18.895;3.702;8072.395;0.11957;1.4543;22.597;8072.395
CanTho;2011-10-19 16:00:00;1612800.0;2;279;-26.9112;1.203;16654.104;0.07136;0.9506;28.114;16654.104
TanChau;2011-10-19 16:00:00;1612800.0;11;979;-32.2556;3.331;23727.373;0.09783;1.4364;35.586;23727.373
MyThuan;2011-10-19 16:00:00;1612800.0;12;1171;-25.7667;0.206;20472.854;0.10026;1.3445;25.973;20472.854
VamNao;2011-10-19 16:00:00;1612800.0;15;1318;-21.7944;2.712;6121.178;0.06866;0.8356;24.506;6121.178
ChauDoc;2011-10-19 17:00:00;1616400.0;1;74;-18.895;3.609;8053.865;0.12022;1.4602;22.504;8053.865
CanTho;2011-10-19 17:00:00;1616400.0;2;279;-26.9112;1.159;15944.071;0.06854;0.9123;28.071;15944.071
TanChau;2011-10-19 17:00:00;1616400.0;11;979;-32.2556;3.236;23708.113;0.09834;1.4414;35.492;23708.113
MyThuan;2011-10-19 17:00:00;1616400.0;12;1171;-25.7667;0.263;18747.811;0.09142;1.2273;26.03;18747.811
VamNao;2011-10-19 17:00:00;1616400.0;15;1318;-21.7944;2.608;6081.668;0.06874;0.836;24.402;6081.668
ChauDoc;2011-10-19 18:00:00;1620000.0;1;74;-18.895;3.523;8028.772;0.12071;1.4642;22.418;8028.772
CanTho;2011-10-19 18:00:00;1620000.0;2;279;-26.9112;1.262;14080.33;0.06007;0.8011;28.173;14080.33
TanChau;2011-10-19 18:00:00;1620000.0;11;979;-32.2556;3.14;23547.773;0.09827;1.438;35.395;23547.773
MyThuan;2011-10-19 18:00:00;1620000.0;12;1171;-25.7667;0.676;14235.503;0.06746;0.9107;26.443;14235.503
VamNao;2011-10-19 18:00:00;1620000.0;15;1318;-21.7944;2.516;6050.07;0.06885;0.8368;24.311;6050.07
ChauDoc;2011-10-19 19:00:00;1623600.0;1;74;-18.895;3.449;7997.528;0.12099;1.4659;22.344;7997.528
CanTho;2011-10-19 19:00:00;1623600.0;2;279;-26.9112;1.584;10800.883;0.04501;0.6037;28.495;10800.883
TanChau;2011-10-19 19:00:00;1623600.0;11;979;-32.2556;3.06;23291.27;0.09769;1.4275;35.316;23291.27
MyThuan;2011-10-19 19:00:00;1623600.0;12;1171;-25.7667;1.187;10647.218;0.04875;0.6624;26.954;10647.218
VamNao;2011-10-19 19:00:00;1623600.0;15;1318;-21.7944;2.449;5936.25;0.0679;0.8248;24.244;5936.25
ChauDoc;2011-10-19 20:00:00;1627200.0;1;74;-18.895;3.399;7954.813;0.12085;1.4631;22.294;7954.813
CanTho;2011-10-19 20:00:00;1627200.0;2;279;-26.9112;1.844;9280.396;0.03795;0.5114;28.755;9280.396
TanChau;2011-10-19 20:00:00;1627200.0;11;979;-32.2556;3.049;22930.086;0.09624;1.4061;35.305;22930.086
MyThuan;2011-10-19 20:00:00;1627200.0;12;1171;-25.7667;1.513;11016.289;0.04937;0.6736;27.28;11016.289
VamNao;2011-10-19 20:00:00;1627200.0;15;1318;-21.7944;2.472;5797.712;0.0662;0.8043;24.266;5797.712
ChauDoc;2011-10-19 21:00:00;1630800.0;1;74;-18.895;3.426;7833.378;0.11874;1.4381;22.321;7833.378
CanTho;2011-10-19 21:00:00;1630800.0;2;279;-26.9112;1.911;10253.623;0.04173;0.563;28.822;10253.623
TanChau;2011-10-19 21:00:00;1630800.0;11;979;-32.2556;3.166;22236.918;0.09265;1.3563;35.422;22236.918
MyThuan;2011-10-19 21:00:00;1630800.0;12;1171;-25.7667;1.731;11623.745;0.05137;0.7027;27.498;11623.745
VamNao;2011-10-19 21:00:00;1630800.0;15;1318;-21.7944;2.662;5688.556;0.06404;0.7792;24.457;5688.556
ChauDoc;2011-10-19 22:00:00;1634400.0;1;74;-18.895;3.593;7685.745;0.11488;1.395;22.488;7685.745
CanTho;2011-10-19 22:00:00;1634400.0;2;279;-26.9112;1.998;10685.037;0.04322;0.5839;28.91;10685.037
TanChau;2011-10-19 22:00:00;1634400.0;11;979;-32.2556;3.375;22142.463;0.09105;1.3378;35.631;22142.463
MyThuan;2011-10-19 22:00:00;1634400.0;12;1171;-25.7667;1.714;13626.794;0.06029;0.8245;27.481;13626.794
VamNao;2011-10-19 22:00:00;1634400.0;15;1318;-21.7944;2.856;5633.646;0.06253;0.7618;24.651;5633.646
ChauDoc;2011-10-19 23:00:00;1638000.0;1;74;-18.895;3.755;7722.574;0.11389;1.3863;22.65;7722.574
CanTho;2011-10-19 23:00:00;1638000.0;2;279;-26.9112;2.031;11616.786;0.04688;0.6337;28.942;11616.786
TanChau;2011-10-19 23:00:00;1638000.0;11;979;-32.2556;3.546;22467.975;0.0914;1.347;35.802;22467.975
MyThuan;2011-10-19 23:00:00;1638000.0;12;1171;-25.7667;1.603;15797.374;0.07039;0.9614;27.37;15797.374
VamNao;2011-10-19 23:00:00;1638000.0;15;1318;-21.7944;2.99;6060.58;0.06662;0.8123;24.785;6060.58
ChauDoc;2011-10-20 00:00:00;1641600.0;1;74;-18.895;3.855;7751.276;0.11337;1.3821;22.75;7751.276
CanTho;2011-10-20 00:00:00;1641600.0;2;279;-26.9112;1.992;13168.695;0.05329;0.7199;28.903;13168.695
TanChau;2011-10-20 00:00:00;1641600.0;11;979;-32.2556;3.661;22906.607;0.09253;1.3663;35.916;22906.607
MyThuan;2011-10-20 00:00:00;1641600.0;12;1171;-25.7667;1.494;17159.904;0.07701;1.0503;27.26;17159.904
VamNao;2011-10-20 00:00:00;1641600.0;15;1318;-21.7944;3.105;6249.882;0.06813;0.8314;24.9;6249.882
ChauDoc;2011-10-20 01:00:00;1645200.0;1;74;-18.895;3.946;7790.933;0.11311;1.3808;22.841;7790.933
CanTho;2011-10-20 01:00:00;1645200.0;2;279;-26.9112;1.959;14283.54;0.05794;0.7822;28.87;14283.54
TanChau;2011-10-20 01:00:00;1645200.0;11;979;-32.2556;3.7;23246.682;0.09367;1.3841;35.956;23246.682
MyThuan;2011-10-20 01:00:00;1645200.0;12;1171;-25.7667;1.398;17796.807;0.08036;1.0949;27.164;17796.807
VamNao;2011-10-20 01:00:00;1645200.0;15;1318;-21.7944;3.147;6192.181;0.0673;0.8215;24.942;6192.181
ChauDoc;2011-10-20 02:00:00;1648800.0;1;74;-18.895;3.974;7874.014;0.11406;1.3929;22.869;7874.014
CanTho;2011-10-20 02:00:00;1648800.0;2;279;-26.9112;1.928;14699.126;0.05976;0.8063;28.839;14699.126
TanChau;2011-10-20 02:00:00;1648800.0;11;979;-32.2556;3.698;23351.789;0.09411;1.3905;35.954;23351.789
MyThuan;2011-10-20 02:00:00;1648800.0;12;1171;-25.7667;1.332;18160.885;0.08236;1.1212;27.098;18160.885
VamNao;2011-10-20 02:00:00;1648800.0;15;1318;-21.7944;3.136;6176.49;0.06719;0.82;24.93;6176.49
ChauDoc;2011-10-20 03:00:00;1652400.0;1;74;-18.895;3.96;7937.003;0.11511;1.4054;22.855;7937.003
CanTho;2011-10-20 03:00:00;1652400.0;2;279;-26.9112;1.921;14601.81;0.05939;0.8013;28.833;14601.81
TanChau;2011-10-20 03:00:00;1652400.0;11;979;-32.2556;3.689;23530.318;0.09488;1.4017;35.944;23530.318
MyThuan;2011-10-20 03:00:00;1652400.0;12;1171;-25.7667;1.3;18150.16;0.08249;1.1225;27.066;18150.16
VamNao;2011-10-20 03:00:00;1652400.0;15;1318;-21.7944;3.109;6206.257;0.06764;0.8254;24.904;6206.257
ChauDoc;2011-10-20 04:00:00;1656000.0;1;74;-18.895;3.941;7978.328;0.11588;1.4145;22.836;7978.328
CanTho;2011-10-20 04:00:00;1656000.0;2;279;-26.9112;1.939;14261.715;0.05793;0.7819;28.85;14261.715
TanChau;2011-10-20 04:00:00;1656000.0;11;979;-32.2556;3.666;23633.904;0.09544;1.4093;35.921;23633.904
MyThuan;2011-10-20 04:00:00;1656000.0;12;1171;-25.7667;1.31;17656.471;0.08019;1.0913;27.077;17656.471
VamNao;2011-10-20 04:00:00;1656000.0;15;1318;-21.7944;3.086;6260.869;0.06835;0.8339;24.881;6260.869
ChauDoc;2011-10-20 05:00:00;1659600.0;1;74;-18.895;3.926;7985.327;0.11613;1.4172;22.821;7985.327
CanTho;2011-10-20 05:00:00;1659600.0;2;279;-26.9112;1.955;14051.086;0.05701;0.7697;28.866;14051.086
TanChau;2011-10-20 05:00:00;1659600.0;11;979;-32.2556;3.628;23493.52;0.09509;1.4033;35.883;23493.52
MyThuan;2011-10-20 05:00:00;1659600.0;12;1171;-25.7667;1.368;16973.09;0.0768;1.0459;27.134;16973.09
VamNao;2011-10-20 05:00:00;1659600.0;15;1318;-21.7944;3.068;6177.495;0.06752;0.8238;24.863;6177.495
ChauDoc;2011-10-20 06:00:00;1663200.0;1;74;-18.895;3.911;7967.7;0.11601;1.4154;22.806;7967.7
CanTho;2011-10-20 06:00:00;1663200.0;2;279;-26.9112;2.007;13559.69;0.05482;0.7407;28.918;13559.69
TanChau;2011-10-20 06:00:00;1663200.0;11;979;-32.2556;3.607;23330.25;0.09455;1.3949;35.863;23330.25
MyThuan;2011-10-20 06:00:00;1663200.0;12;1171;-25.7667;1.436;16535.648;0.07448;1.0152;27.203;16535.648
VamNao;2011-10-20 06:00:00;1663200.0;15;1318;-21.7944;3.057;5999.509;0.06563;0.8007;24.851;5999.509
ChauDoc;2011-10-20 07:00:00;1666800.0;1;74;-18.895;3.903;7964.402;0.11603;1.4156;22.798;7964.402
CanTho;2011-10-20 07:00:00;1666800.0;2;279;-26.9112;2.103;12733.657;0.05113;0.692;29.014;12733.657
TanChau;2011-10-20 07:00:00;1666800.0;11;979;-32.2556;3.627;23418.301;0.09479;1.3989;35.883;23418.301
MyThuan;2011-10-20 07:00:00;1666800.0;12;1171;-25.7667;1.48;16492.061;0.07407;1.0102;27.247;16492.061
VamNao;2011-10-20 07:00:00;1666800.0;15;1318;-21.7944;3.059;5970.38;0.0653;0.7966;24.854;5970.38
ChauDoc;2011-10-20 08:00:00;1670400.0;1;74;-18.895;3.915;7978.082;0.11612;1.4169;22.81;7978.082
CanTho;2011-10-20 08:00:00;1670400.0;2;279;-26.9112;2.125;12937.107;0.05186;0.7022;29.036;12937.107
TanChau;2011-10-20 08:00:00;1670400.0;11;979;-32.2556;3.65;23435.844;0.09473;1.3985;35.905;23435.844
MyThuan;2011-10-20 08:00:00;1670400.0;12;1171;-25.7667;1.486;16790.42;0.07539;1.0281;27.252;16790.42
VamNao;2011-10-20 08:00:00;1670400.0;15;1318;-21.7944;3.098;6038.151;0.06586;0.8037;24.892;6038.151
ChauDoc;2011-10-20 09:00:00;1674000.0;1;74;-18.895;3.949;7925.359;0.11503;1.4043;22.844;7925.359
CanTho;2011-10-20 09:00:00;1674000.0;2;279;-26.9112;2.068;13937.983;0.0561;0.7589;28.979;13937.983
TanChau;2011-10-20 09:00:00;1674000.0;11;979;-32.2556;3.676;23351.043;0.09423;1.3918;35.932;23351.043
MyThuan;2011-10-20 09:00:00;1674000.0;12;1171;-25.7667;1.409;17867.457;0.08062;1.0985;27.176;17867.457
VamNao;2011-10-20 09:00:00;1674000.0;15;1318;-21.7944;3.148;5840.352;0.06348;0.7748;24.942;5840.352
ChauDoc;2011-10-20 10:00:00;1677600.0;1;74;-18.895;3.99;7922.731;0.11461;1.4;22.885;7922.731
CanTho;2011-10-20 10:00:00;1677600.0;2;279;-26.9112;1.999;14671.423;0.05934;0.8017;28.91;14671.423
TanChau;2011-10-20 10:00:00;1677600.0;11;979;-32.2556;3.713;23347.932;0.09401;1.3894;35.968;23347.932
MyThuan;2011-10-20 10:00:00;1677600.0;12;1171;-25.7667;1.275;18959.078;0.08631;1.174;27.041;18959.078
VamNao;2011-10-20 10:00:00;1677600.0;15;1318;-21.7944;3.168;5823.497;0.0632;0.7716;24.962;5823.497
ChauDoc;2011-10-20 11:00:00;1681200.0;1;74;-18.895;3.999;7955.526;0.11501;1.405;22.894;7955.526
CanTho;2011-10-20 11:00:00;1681200.0;2;279;-26.9112;1.899;15314.585;0.06239;0.8414;28.81;15314.585
TanChau;2011-10-20 11:00:00;1681200.0;11;979;-32.2556;3.723;23543.539;0.09474;1.4004;35.978;23543.539
MyThuan;2011-10-20 11:00:00;1681200.0;12;1171;-25.7667;1.104;19910.793;0.09167;1.2444;26.87;19910.793
VamNao;2011-10-20 11:00:00;1681200.0;15;1318;-21.7944;3.153;5992.042;0.0651;0.7947;24.948;5992.042
ChauDoc;2011-10-20 12:00:00;1684800.0;1;74;-18.895;3.982;7990.082;0.11567;1.4127;22.877;7990.082
CanTho;2011-10-20 12:00:00;1684800.0;2;279;-26.9112;1.771;16040.019;0.06594;0.8874;28.682;16040.019
TanChau;2011-10-20 12:00:00;1684800.0;11;979;-32.2556;3.693;23688.664;0.09549;1.4109;35.949;23688.664
MyThuan;2011-10-20 12:00:00;1684800.0;12;1171;-25.7667;0.915;20650.611;0.09629;1.3039;26.682;20650.611
VamNao;2011-10-20 12:00:00;1684800.0;15;1318;-21.7944;3.117;6096.396;0.06641;0.8104;24.911;6096.396
ChauDoc;2011-10-20 13:00:00;1688400.0;1;74;-18.895;3.95;8018.71;0.11638;1.4208;22.845;8018.71
CanTho;2011-10-20 13:00:00;1688400.0;2;279;-26.9112;1.636;16556.578;0.06873;0.9227;28.547;16556.578
TanChau;2011-10-20 13:00:00;1688400.0;11;979;-32.2556;3.64;23768.314;0.09613;1.419;35.896;23768.314
MyThuan;2011-10-20 13:00:00;1688400.0;12;1171;-25.7667;0.722;21113.924;0.09975;1.3473;26.488;21113.924
VamNao;2011-10-20 13:00:00;1688400.0;15;1318;-21.7944;3.054;6121.903;0.06698;0.8171;24.849;6121.903
ChauDoc;2011-10-20 14:00:00;1692000.0;1;74;-18.895;3.897;8048.669;0.11733;1.4312;22.792;8048.669
CanTho;2011-10-20 14:00:00;1692000.0;2;279;-26.9112;1.506;16766.938;0.07026;0.9411;28.418;16766.938
TanChau;2011-10-20 14:00:00;1692000.0;11;979;-32.2556;3.57;23842.537;0.09685;1.4279;35.826;23842.537
MyThuan;2011-10-20 14:00:00;1692000.0;12;1171;-25.7667;0.547;21205.164;0.10139;1.3663;26.313;21205.164
VamNao;2011-10-20 14:00:00;1692000.0;15;1318;-21.7944;2.97;6145.421;0.06765;0.8248;24.764;6145.421
ChauDoc;2011-10-20 15:00:00;1695600.0;1;74;-18.895;3.826;8069.683;0.11832;1.4418;22.721;8069.683
CanTho;2011-10-20 15:00:00;1695600.0;2;279;-26.9112;1.385;16785.49;0.07096;0.9484;28.296;16785.49
TanChau;2011-10-20 15:00:00;1695600.0;11;979;-32.2556;3.482;23832.018;0.09734;1.4329;35.737;23832.018
MyThuan;2011-10-20 15:00:00;1695600.0;12;1171;-25.7667;0.402;21010.412;0.10147;1.3648;26.168;21010.412
VamNao;2011-10-20 15:00:00;1695600.0;15;1318;-21.7944;2.874;6166.118;0.06835;0.8328;24.668;6166.118
ChauDoc;2011-10-20 16:00:00;1699200.0;1;74;-18.895;3.748;8079.088;0.11922;1.451;22.643;8079.088
CanTho;2011-10-20 16:00:00;1699200.0;2;279;-26.9112;1.274;16690.574;0.07114;0.9489;28.185;16690.574
TanChau;2011-10-20 16:00:00;1699200.0;11;979;-32.2556;3.394;23860.004;0.09799;1.4403;35.649;23860.004
MyThuan;2011-10-20 16:00:00;1699200.0;12;1171;-25.7667;0.284;20707.4;0.10083;1.354;26.051;20707.4
VamNao;2011-10-20 16:00:00;1699200.0;15;1318;-21.7944;2.772;6128.864;0.06844;0.8333;24.567;6128.864
ChauDoc;2011-10-20 17:00:00;1702800.0;1;74;-18.895;3.665;8072.415;0.11994;1.458;22.56;8072.415
CanTho;2011-10-20 17:00:00;1702800.0;2;279;-26.9112;1.187;16387.309;0.0703;0.9362;28.098;16387.309
TanChau;2011-10-20 17:00:00;1702800.0;11;979;-32.2556;3.298;23771.088;0.09822;1.4412;35.553;23771.088
MyThuan;2011-10-20 17:00:00;1702800.0;12;1171;-25.7667;0.225;20000.859;0.0978;1.3122;25.991;20000.859
VamNao;2011-10-20 17:00:00;1702800.0;15;1318;-21.7944;2.677;6135.91;0.069;0.8396;24.472;6135.91
ChauDoc;2011-10-20 18:00:00;1706400.0;1;74;-18.895;3.584;8052.343;0.12045;1.4623;22.479;8052.343
CanTho;2011-10-20 18:00:00;1706400.0;2;279;-26.9112;1.138;15826.468;0.06814;0.9067;28.049;15826.468
TanChau;2011-10-20 18:00:00;1706400.0;11;979;-32.2556;3.208;23658.166;0.0983;1.4402;35.464;23658.166
MyThuan;2011-10-20 18:00:00;1706400.0;12;1171;-25.7667;0.291;18432.043;0.0897;1.2048;26.058;18432.043
VamNao;2011-10-20 18:00:00;1706400.0;15;1318;-21.7944;2.58;6075.117;0.06881;0.8367;24.375;6075.117
ChauDoc;2011-10-20 19:00:00;1710000.0;1;74;-18.895;3.506;8032.241;0.12094;1.4666;22.401;8032.241
CanTho;2011-10-20 19:00:00;1710000.0;2;279;-26.9112;1.201;14423.977;0.06181;0.8234;28.112;14423.977
TanChau;2011-10-20 19:00:00;1710000.0;11;979;-32.2556;3.132;23614.184;0.09859;1.4425;35.388;23614.184
MyThuan;2011-10-20 19:00:00;1710000.0;12;1171;-25.7667;0.617;14990.515;0.07133;0.9621;26.383;14990.515
VamNao;2011-10-20 19:00:00;1710000.0;15;1318;-21.7944;2.499;6047.712;0.06891;0.8375;24.294;6047.712
ChauDoc;2011-10-20 20:00:00;1713600.0;1;74;-18.895;3.439;8002.446;0.12117;1.4679;22.334;8002.446
CanTho;2011-10-20 20:00:00;1713600.0;2;279;-26.9112;1.524;11000.236;0.04603;0.6168;28.436;11000.236
