location_id;topo_id;chainage;rong;z_day;n_pt
KENH_BONG_SUNG;2006;5107.0;81.684;-2.99;24
KENH_CUNG;CUNG_CR;0.0;21.0;-1.5;10
KENH_CUNG;CUNG_CR;3900.0;21.0;-1.5;10
KENH_LO;2006;0.0;51.145;-4.14;20
KENH_LO;2006;10921.0;120.604;-1.43;27
KENH_NGA_CAY;2006;1215.0;35.457;-3.65;17
KENH_NGA_CAY;2006;3969.0;34.478;-3.04;18
KENH_NGA_CAY;2006;7416.0;34.478;-3.04;18
KENH_PHAM_HUNG;2006;1420.0;46.571;-3.52;21
KENH_PHAM_HUNG;2006;8532.0;45.724;-4.01;19
KENH_RAO_CAN;2006;772.0;44.12;-4.34;19
KENH_RAO_CAN;2006;5494.0;43.702;-1.96;18
KENH_THAY_CAI;2006;0.0;52.685;-3.39;24
KENH_THAY_CAI;2006;12756.0;52.69;-3.55;24
KENH_XEO_VUONG;2006;1274.0;60.026;-2.41;21
KENH_XEO_VUONG;2006;6478.0;58.728;-1.6;21
KF;2000;0.0;26.0;-2.1;9
KF;2000;6950.0;26.0;-2.1;9
KF;2000;7000.0;26.0;-2.1;9
KF;2000;12300.0;26.0;-2.1;9
KG03_04;DH2020;5988.0;59.0;-1.553;25
KG03_04;DH2020;7243.0;47.0;-1.857;23
KG03_04;DH2020;11725.0;67.0;-2.275;27
KG19_20;DH2020;0.0;61.0;-1.929;28
KG19_20;DH2020;2150.0;53.0;-2.076;25
KG19_20;DH2020;4017.0;60.0;-2.199;30
KG19_20;DH2020;5866.0;54.0;-2.299;24
KG19_20;DH2020;7858.0;53.0;-2.02;24
KG19_20;DH2020;9661.0;75.0;-3.865;29
KG81_82;2006;1887.0;141.431;-5.553;30
KG81_82;2006;3903.0;108.795;-5.818;29
KH;2000;0.0;26.0;-2.1;9
KH;2000;9000.0;26.0;-2.1;9
KH;2000;9050.0;26.0;-2.1;9
KH;2000;14500.0;26.0;-2.1;9
KH;2000;14550.0;117.0;-2.0;8
KH;2000;19900.0;200.0;-2.0;8
KH;2000;19950.0;200.0;-2.0;8
KH;2000;23800.0;200.0;-2.0;8
KH;2000;23850.0;200.0;-2.0;8
KH;2000;26300.0;200.0;-2.0;8
KH1;2000;0.0;70.0;-4.42;14
KH1;SIWRR2020;1261.0;69.0;-4.306;28
KH1;2000;4000.0;112.0;-3.1;23
KH1;SIWRR2020;4266.0;85.0;-2.989;30
KH1;SIWRR2020;7267.0;82.0;-2.972;30
KH1;2000;8000.0;88.0;-3.1;20
KH1;SIWRR2020;10271.0;84.0;-1.755;31
KH1;2000;12000.0;93.0;-3.1;20
KH1;SIWRR2020;13269.0;80.0;-1.938;31
KH1;2000;16000.0;70.0;-3.1;18
KH1;2000;20000.0;94.0;-3.1;18
KH1;2000;24000.0;86.0;-3.1;17
KH1;2000;28000.0;98.0;-3.1;18
KH1;2000;32000.0;75.0;-3.1;17
KH1;2000;36000.0;86.0;-3.1;17
KH1;2000;40000.0;70.0;-3.1;17
KH1;2000;44000.0;71.0;-3.1;16
KH1;2000;48000.0;90.0;-3.1;18
KH1;2000;52000.0;82.0;-3.1;18
KH1;2000;56000.0;90.0;-3.1;19
KH1;2000;59060.0;86.0;-3.1;17
KH12;SIWRR2020;0.0;78.0;-2.589;27
KH12;SIWRR2020;2992.0;78.0;-2.01;29
KH12;SIWRR2020;6081.0;92.0;-2.042;29
KH12;SIWRR2020;9091.0;87.0;-2.064;27
KH12;SIWRR2020;12183.0;91.0;-1.985;30
KH12;SIWRR2020;15184.0;86.0;-2.105;30
KH12;SIWRR2020;18184.0;90.0;-2.026;29
KH12;SIWRR2020;21184.0;93.0;-2.142;31
KH12;SIWRR2020;24187.0;95.0;-2.062;30
KH12;SIWRR2020;27486.0;95.0;-2.187;30
KH12;SIWRR2020;30489.0;95.0;-2.007;29
KH12;SIWRR2020;33491.0;91.0;-2.03;30
KH12;SIWRR2020;36586.0;83.0;-2.152;30
KH12;SIWRR2020;39590.0;94.0;-2.273;30
KH12;SIWRR2020;42506.0;91.0;-2.496;31
KH12;SIWRR2020;44000.0;91.0;-2.496;31
KH12;SIWRR2020;44369.0;91.0;-2.496;31
KH12;SIWRR2020;44569.0;91.0;-2.496;31
KH12;SIWRR2020;44898.0;95.0;-2.516;29
KH3;2000;0.0;26.95;-3.1;9
KH3;2000;4000.0;26.95;-3.1;9
KH3;DH2020;5107.0;63.0;-1.318;28
KH3;DH2020;7184.0;62.0;-1.241;28
KH3;2000;8000.0;26.95;-3.1;9
KH3;DH2020;8860.0;60.0;-2.464;29
KH3;DH2020;10452.0;64.0;-1.787;27
KH3;DH2020;11826.0;64.0;-1.11;28
KH3;2000;12000.0;26.95;-3.1;9
KH3;DH2020;13271.0;67.0;-1.233;28
KH3;DH2020;14917.0;60.0;-1.356;27
KH3;DH2020;15987.0;64.0;-1.579;27
KH3;2000;16000.0;26.95;-3.1;9
KH3;DH2020;17706.0;70.0;-1.576;29
KH3;DH2020;19655.0;59.0;-1.896;26
KH3;2000;20000.0;26.95;-3.1;9
KH3;DH2020;20972.0;62.0;-1.721;26
KH3;DH2020;22568.0;70.0;-1.646;29
KH3;DH2020;23581.0;69.0;-1.871;28
KH3;2000;24000.0;26.95;-3.1;9
KH3;DH2020;25135.0;63.0;-2.196;28
KH3;DH2020;26152.0;62.0;-2.225;28
KH3;DH2020;27345.0;79.0;-1.832;29
KH3;2000;28000.0;26.95;-3.1;9
KH3;DH2020;29455.0;57.0;-1.607;28
KH3;DH2020;31514.0;67.0;-1.584;29
KH3;2000;32000.0;26.95;-3.1;9
KH3;DH2020;33760.0;73.0;-2.046;30
KH3;2000;35600.0;26.95;-3.1;9
KH3;DH2020;35734.0;52.0;-1.809;27
KH3;DH2020;36520.0;42.0;-0.868;24
KH3;DH2020;36590.0;57.0;-0.874;27
KH3;DH2020;37698.0;70.0;-1.577;28
KH3;DH2020;38396.0;81.0;-4.984;28
KH5;2000;0.0;34.1;-3.1;9
KH5;2000;4000.0;34.1;-3.1;9
KH5;2000;8000.0;34.1;-3.1;9
KH5;2000;12000.0;34.1;-3.1;9
KH5;2000;16000.0;34.1;-3.1;9
KH5;2000;20000.0;34.1;-3.1;9
